10.3389/fnsys.2021.687182	NeuroRetriever: Automatic Neuron Segmentation for Connectome Assembly	Frontiers in Systems Neuroscience	Segmenting individual neurons from a large number of noisy raw images is the first step in building a comprehensive map of neuron-to-neuron connections for predicting information flow in the brain. Thousands of fluorescence-labeled brain neurons have been imag
10.1101/2024.05.12.593763	Temporal prediction captures key differences between spiking excitatory and inhibitory V1 neurons	bioRxiv	Neurons in primary visual cortex (V1) respond to natural scenes with a sparse and irregular spike code that is carefully balanced by an interplay between excitatory and inhibitory neurons. These neuron classes differ in their spike statistics, tuning preferenc
10.1002/cne.22734	Quantitative Analysis of Glutamatergic Innervation of the Mouse Dorsal Raphe Nucleus Using Array Tomography	The Journal of comparative neurology	Serotonin (5‐hydroxytryptamine, 5‐HT) containing neurons located in the dorsal raphe nucleus (DR) comprise the main source of forebrain 5‐HT and regulate emotional states in normal and pathological conditions including affective disorders. However, there are m
10.1038/s41583-022-00642-0	Attractor and integrator networks in the brain	Nature Reviews Neuroscience	In this Review, we describe the singular success of attractor neural network models in describing how the brain maintains persistent activity states for working memory, corrects errors and integrates noisy cues. We consider the mechanisms by which simple and f
10.1038/nn.4418	Functional and structural underpinnings of neuronal assembly formation in learning	Nature Neuroscience	Learning and memory are associated with the formation and modification of neuronal assemblies: populations of neurons that encode what has been learned and mediate memory retrieval upon recall. Functional studies of neuronal assemblies have progressed dramatic
10.1038/s41592-026-03052-7	Synaptic connectomics by sequencing.	Nature Methods	
10.1038/nn1410	Multiple periods of functional ocular dominance plasticity in mouse visual cortex	Nature Neuroscience	The precise period when experience shapes neural circuits in the mouse visual system is unknown. We used Arc induction to monitor the functional pattern of ipsilateral eye representation in cortex during normal development and after visual deprivation. After m
10.1038/s41586-023-06013-8	RETRACTED ARTICLE: Multisensory learning binds neurons into a cross-modal memory engram	Nature	Associating multiple sensory cues with objects and experience is a fundamental brain process that improves object recognition and memory performance. However, neural mechanisms that bind sensory features during learning and augment memory expression are unknow
10.1093/bioinformatics/btu469	Large-scale automated identification of mouse brain cells in confocal light sheet microscopy images	Bioinform.	Motivation: Recently, confocal light sheet microscopy has enabled high-throughput acquisition of whole mouse brain 3D images at the micron scale resolution. This poses the unprecedented challenge of creating accurate digital maps of the whole set of cells in a
10.1109/icip42928.2021.9506174	Multi-Scale Modeling of Neural Structure in X-Ray Imagery	International Conference on Information 	Methods for resolving the brain’s microstructure are rapidly improving, allowing us to image large brain volumes at high resolutions. As a result, the interrogation of samples spanning multiple diversified brain regions is becoming increasingly common. Underst
10.1038/s41598-023-31851-x	Recurrent activity in neuronal avalanches	Scientific Reports	A new statistical analysis of large neuronal avalanches observed in mouse and rat brain tissues reveals a substantial degree of recurrent activity and cyclic patterns of activation not seen in smaller avalanches. To explain these observations, we adapted a mod
10.3389/fnana.2014.00138	Statistical analysis and data mining of digital reconstructions of dendritic morphologies	Frontiers in Neuroanatomy	Neuronal morphology is diverse among animal species, developmental stages, brain regions, and cell types. The geometry of individual neurons also varies substantially even within the same cell class. Moreover, specific histological, imaging, and reconstruction
10.1101/148080	Multiple conserved cell adhesion protein interactions mediate neural wiring of a sensory circuit in C. elegans	bioRxiv	Nervous system function relies on precise synaptic connections. A number of widely-conserved cell adhesion proteins are implicated in cell recognition between synaptic partners, but how these proteins act as a group to specify a complex neural network is poorl
10.1038/s41467-024-53511-y	Nonvesicular lipid transfer drives myelin growth in the central nervous system	Nature Communications	Oligodendrocytes extend numerous cellular processes that wrap multiple times around axons to generate lipid-rich myelin sheaths. Myelin biogenesis requires an enormously productive biosynthetic machinery for generating and delivering these large amounts of new
10.1162/artl_a_00297	Towards Computational Models and Applications of Insect Visual Systems for Motion Perception: A Review	Artificial Life	Motion perception is a critical capability determining a variety of aspects of insects' life, including avoiding predators, foraging, and so forth. A good number of motion detectors have been identified in the insects' visual pathways. Computational modeling o
10.1002/cne.21225	Functional activation of glutamate ionotropic receptors in the developing mouse retina	The Journal of comparative neurology	Abstract Ionotropic glutamate receptors have been associated with early development of the visual process by regulating cell differentiation, cell motility, and synaptic contacts. We determined the expression of functional ionotropic glutamate receptors during
10.1016/j.celrep.2023.112397	Multi-synaptic boutons are a feature of CA1 hippocampal connections in the stratum oriens	Cell Reports	Summary Excitatory synapses are typically described as single synaptic boutons (SSBs), where one presynaptic bouton contacts a single postsynaptic spine. Using serial section block-face scanning electron microscopy, we found that this textbook definition of th
10.1016/b978-0-12-416026-2.00007-8	Correlative light and electron microscopy of GFP.	Methods in Cell Biology	The correlation of light and electron microscopy (EM) is a powerful tool as it combines the investigation of dynamic processes in vivo with the resolution power of the electron microscope. The green fluorescent proteins (GFPs) and its derivatives revolutionize
10.1016/j.celrep.2023.113532	Cortical circuitry mediating interareal touch signal amplification	Cell Reports	SUMMARY Sensory cortical areas are organized into topographic maps representing the sensory epithelium. Interareal projections typically connect topographically matched subregions across areas. Because matched subregions process the same stimulus, their intera
10.1523/jneurosci.0187-09.2009	Complementary Theta Resonance Filtering by Two Spatially Segregated Mechanisms in CA1 Hippocampal Pyramidal Neurons	Journal of Neuroscience	Synaptic input to a neuron may undergo various filtering steps, both locally and during transmission to the soma. Using simultaneous whole-cell recordings from soma and apical dendrites from rat CA1 hippocampal pyramidal cells, and biophysically detailed model
10.1073/pnas.1219956110	Molecular evolution of peptidergic signaling systems in bilaterians	Proceedings of the National Academy of S	Significance Peptides and their specific receptors form molecular peptidergic systems (PSs) that are essential components of neuronal communication in the animal brain. Many PSs have been characterized in insects and mammals but their precise evolutionary rela
10.3389/fcell.2025.1715817	Dendrite glia interactions: lessons from the C. elegans amphid sense organ	Frontiers in Cell and Developmental Biol	Glia are critical components of the nervous system, regulating the development and function of associated neurons. While much attention has focused on interactions between glia and axons, growing evidence highlights the importance of critical and evolutionaril
10.1007/s12021-011-9101-6	Neuronal Tracing for Connectomic Studies	Neuroinformatics	Reconstruction of the complete wiring diagram, or connectome, of a neural circuit provides an alternative approach to conventional circuit analysis. One major obstacle of connectomics lies in segmenting and tracing neuronal processes from the vast number of im
10.1002/cne.901400406	The inner plexiform layer of the vertebrate retina: A quantitative and comparative electron microscopic analysis	The Journal of comparative neurology	Abstract The inner plexiform layer of human, monkey, cat, rat, rabbit, ground squirrel, frog and pigeon retinas was studied by electron microscopy. All showed the same qualitative synaptic arrangements: bipolar cells made dyad ribbon synapses onto amacrine and
10.1002/9780470015902.a0025983	Correlative Light and Electron Microscopy: Methods and Applications	Encyclopedia of Life Sciences	Abstract Light has its limits, and even in the world of ‘super resolution’ microscopy, many cellular structures and even large protein complexes are not resolvable in the light microscope – although it is ideal for watching living cells and tissues and linking
10.1016/bs.mcb.2020.09.009	Cryo-fluorescence microscopy of high-pressure frozen C. elegans enables correlative FIB-SEM imaging of targeted embryonic stages in the intact worm	Methods in Cell Biology	Rapidly changing features in an intact biological sample are challenging to efficiently trap and image by conventional electron microscopy (EM). For example, the model organism C. elegans is widely used to study embryonic development and differentiation, yet t
10.1111/j.1469-7793.1999.0057o.x	Release‐independent depression at pyramidal inputs onto specific cell targets: dual recordings in slices of rat cortex	Journal of Physiology	1. Paired intracellular recordings were performed in slices of adult rat neocortex and hippocampus to examine presynaptic depression. A novel form of depression that occurs even in the absence of transmitter release during conditioning activity was observed at
10.1038/s41467-026-70065-3	Local lateral connectivity is sufficient for replicating cortex-like topographical organization in deep neural networks	bioRxiv	Across the primate cortex, neurons that perform similar functions tend to be spatially grouped together. This biological principle extends to many other species as well, reflecting a common way of organizing sensory processing across diverse forms of life. In 
10.1016/j.neuron.2010.09.004	M1 Muscarinic Receptors Boost Synaptic Potentials and Calcium Influx in Dendritic Spines by Inhibiting Postsynaptic SK channels	Neuron	Acetylcholine release and activation of muscarinic cholinergic receptors (mAChRs) enhance synaptic plasticity in vitro and cognition and memory in vivo. Within the hippocampus, mAChRs enhance NMDA-type glutamate receptor-dependent forms of long-term potentiati
10.1016/j.celrep.2018.03.126	Active Zone Scaffold Protein Ratios Tune Functional Diversity across Brain Synapses	Cell Reports	SUMMARY High-throughput electron microscopy has started to reveal synaptic connectivity maps of single circuits and whole brain regions, for example, in the Drosophila olfactory system. However, efficacy, timing, and frequency tuning of synaptic vesicle releas
10.1002/cne.25574	Evidence for glia‐mediated, age‐dependent remodeling of myelin at the axon initial segment	The Journal of comparative neurology	Due to its proximity to the axon initial segment (AIS), the paranode of the first myelin segment can influence the threshold for action potentials and how a neuron participates in a neuronal circuit. Using serial section electron microscopy, we examined its th
10.1017/s1431927615003499	On the road to large volumes in LM and SEM: New tools for Array Tomography	Microscopy and Microanalysis	Irene Wacker, Waldemar Spomer, Andreas Hofmann, Ulrich Gengenbach, Marlene Thaler, Len Ness, Pat Brey, Rasmus R Schroder; On the road to large volumes in L
10.1371/journal.pgen.1010029	Redundant neural circuits regulate olfactory integration	PLoS Genetics	Olfactory integration is important for survival in a natural habitat. However, how the nervous system processes signals of two odorants present simultaneously to generate a coherent behavioral response is poorly understood. Here, we characterize circuit basis 
10.1523/jneurosci.1600-12.2013	Deconstructing Complexity: Serial Block-Face Electron Microscopic Analysis of the Hippocampal Mossy Fiber Synapse	Journal of Neuroscience	The hippocampal mossy fiber (MF) terminal is among the largest and most complex synaptic structures in the brain. Our understanding of the development of this morphologically elaborate structure has been limited because of the inability of standard electron mi
10.1016/j.jneumeth.2026.110749	Evaluating linear model frameworks for directed predictive influence estimation from hypothalamic calcium imaging	Journal of Neuroscience Methods	Understanding neural interactions from calcium imaging requires statistical tools that can extract directed relationships from high-dimensional, noisy signals. Here, we evaluate linear modeling frameworks for estimating functional connectivity from hypothalami
10.64898/2026.04.07.717088	A versatile, positive-going voltage indicator that enables accessible two-photon recordings in vivo	bioRxiv	Genetically encoded voltage indicators (GEVIs) enable cell-type–specific optical readout of membrane potential, but two-photon (2P) spike detection has been hampered by low signal-to-noise and ultrafast off-kinetics, restricting use to specialized microscopes.
10.1101/lm.031823.113	Requirement of the combination of mushroom body γ lobe and α/β lobes for the retrieval of both aversive and appetitive early memories in Drosophila.	Learning & memory (Cold Spring Harbor, N	Extensive studies of Drosophila mushroom body in formation and retrieval of olfactory memories allow us to delineate the functional logic for memory storage and retrieval. Currently, there is a questionable disassociation of circuits for memory storage and ret
10.1523/eneuro.0441-21.2022	Kinetics and Connectivity Properties of Parvalbumin- and Somatostatin-Positive Inhibition in Layer 2/3 Medial Entorhinal Cortex	eNeuro	Abstract Parvalbumin-positive (Pvalb+) and somatostatin-positive (Sst+) cells are the two largest subgroups of inhibitory interneurons. Studies in visual cortex indicate that synaptic connections between Pvalb+ cells are common while connections between Sst+ i
10.1016/j.jneumeth.2014.12.002	Optical dissection of brain circuits with patterned illumination through the phase modulation of light.	Journal of Neuroscience Methods	Brain function relies on electrical signaling among ensembles of neurons. These signals are encoded in space - neurons are organized in complex three-dimensional networks - and in time-cells generate electrical signals on a millisecond scale. How the spatial a
10.1152/jn.00589.2012	Cross inhibition from ON to OFF pathway improves the efficiency of contrast encoding in the mammalian retina.	Journal of Neurophysiology	The retina is divided into parallel and mostly independent ON and OFF pathways, but the ON pathway “cross” inhibits the OFF pathway. Cross inhibition was thought to improve signal processing by the OFF pathway, but its effect on contrast encoding had not been 
10.1101/2025.05.12.653506	Robust activity-dependent mitochondrial calcium dynamics at the AIS is dispensable for action potential generation		Abstract Mitochondria are diverse and multifaceted intracellular organelles regulating oxidative energy supply, lipid metabolism and calcium (Ca 2+ ) signaling. In neurons the spatial sequestration of cytoplasmic Ca 2+ by mitochondria plays a critical role in 
10.1016/j.conb.2013.09.007	Single neuron and population coding of natural sounds in auditory cortex.	Current Opinion in Neurobiology	The auditory system drives behavior using information extracted from sounds. Early in the auditory hierarchy, circuits are highly specialized for detecting basic sound features. However, already at the level of the auditory cortex the functional organization o
10.1007/978-1-0716-2026-7_9	Mapping Synaptic Connectivity in the Cerebellar Cortex Using Uncaging	Neuromethods	
10.1523/jneurosci.2186-11.2011	A peri-motor framework reveals functional segmentation in the motoneuronal network controlling locomotion in Caenorhabditis elegans	Journal of Neuroscience	The neuronal connectivity dataset of the nematode Caenorhabditis elegans attracts wide attention from computational neuroscientists and experimentalists. However, the dataset is incomplete. The ventral and dorsal nerve cords of a single nematode were reconstru
10.1038/nrn3687	The log-dynamic brain: how skewed distributions affect network operations	Nature Reviews Neuroscience	We often assume that the variables of functional and structural brain parameters — such as synaptic weights, the firing rates of individual neurons, the synchronous discharge of neural populations, the number of synaptic contacts between neurons and the size o
10.1016/j.conb.2011.05.007	Cell types, circuits, computation.	Current Opinion in Neurobiology	How does the connectivity of a neuronal circuit, together with the individual properties of the cell types that take part in it, result in a given computation? We examine this question in the context of retinal circuits. We suggest that the retina can be viewe
10.7554/elife.44098	Mechanisms underlying sharpening of visual response dynamics with familiarity	eLife	Experience-dependent modifications of synaptic connections are thought to change patterns of network activities and stimulus tuning with learning. However, only a few studies explored how synaptic plasticity shapes the response dynamics of cortical circuits. H
10.7554/elife.76577	Neural mechanisms underlying the temporal organization of naturalistic animal behavior	eLife	Naturalistic animal behavior exhibits a strikingly complex organization in the temporal domain, with variability arising from at least three sources: hierarchical, contextual, and stochastic. What neural mechanisms and computational principles underlie such in
10.1101/359935	The C.elegans AWA Olfactory Neuron Fires Calcium-Mediated All-or-None Action Potentials	bioRxiv	We find, unexpectedly, that C. elegans neurons can encode information through regenerative all-or-none action potentials. In a survey of current-voltage relationships in C. elegans neurons, we discovered that AWA olfactory neurons generate membrane potential s
10.1016/j.ydbio.2015.03.004	Origin and development of neuropil glia of the Drosophila larval and adult brain: two distinct glial populations derived from separate progenitors	Developmental Biology	Glia comprise a conspicuous population of non-neuronal cells in vertebrate and invertebrate nervous systems. Drosophila serves as a favorable model to elucidate basic principles of glial biology in vivo. The Drosophila neuropil glia (NPG), subdivided into astr
10.1109/cvpr.2019.00862	Cross-Classification Clustering: An Efficient Multi-Object Tracking Technique for 3-D Instance Segmentation in Connectomics	Computer Vision and Pattern Recognition	Pixel-accurate tracking of objects is a key element in many computer vision applications, often solved by iterated individual object tracking or instance segmentation followed by object matching. Here we introduce cross-classification clustering (3C), a techni
10.1002/advs.202400061	Morphological Brain Networks of White Matter: Mapping, Evaluation, Characterization, and Application	bioRxiv	Neuroimaging-based connectomics studies have long focused on the wiring patterns between gray matter regions. In recent years, increasing evidence emerges that neural activity in specific sets of white matter (WM) tracts dynamically fluctuates in a coordinated
10.1016/j.celrep.2021.110145	Brain connectivity inversely scales with developmental temperature in Drosophila.	Cell Reports	Variability of synapse numbers and partners despite identical genes reveals the limits of genetic determinism. Here, we use developmental temperature as a non-genetic perturbation to study variability of brain wiring and behavior in Drosophila. Unexpectedly, s
10.1101/2023.08.03.551880	Seeking voluntary passive movement in flies is play-like behavior	bioRxiv	Play-like behaviour (PLB) is pervasive across the animal kingdom, especially in vertebrate species. Invertebrate PLB has been restricted to social or object interaction. Here we examined individual PLB in the vinegar fly Drosophila melanogaster by providing vo
10.1016/j.neuron.2015.05.039	Cortical Cliques: A Few Plastic Neurons Get All the Action.	Neuron	Adjustments in neural activity can drive cortical plasticity, but the underlying circuit components remain unclear. In this issue of Neuron, Barnes et al. (2015) show that visual deprivation-induced homeostatic plasticity invokes specific changes among select 
10.1038/s41467-025-57051-x	Calcium levels in ASER neurons determine behavioral valence by engaging distinct neuronal circuits in C. elegans	Nature Communications	The valence of stimuli is shaped by various factors, including environmental cues, internal states, genetic variability, and past experience. However, the mechanisms behind this flexibility remain elusive. In the nematode C. elegans, we found that ethanol, an 
10.1016/j.coisb.2018.09.008	Deciphering neural circuits for Caenorhabditis elegans behavior by computations and perturbations to genome and connectome	Current Opinion in Systems Biology	{\it Caenorhabditis elegans} nematode worms are the only animals with the known detailed neural connectivity diagram, well characterized genomics, and relatively simple quantifiable behavioral output. With this in mind, many researchers view this animal as the
10.1371/journal.pcbi.1004458	Self-Organization of Microcircuits in Networks of Spiking Neurons with Plastic Synapses	PLoS Comput. Biol.	The synaptic connectivity of cortical networks features an overrepresentation of certain wiring motifs compared to simple random-network models. This structure is shaped, in part, by synaptic plasticity that promotes or suppresses connections between neurons d
10.7554/elife.62953	Conditional protein tagging methods reveal highly specific subcellular distribution of ion channels in motion-sensing neurons	eLife	Neurotransmitter receptors and ion channels shape the biophysical properties of neurons, from the sign of the response mediated by neurotransmitter receptors to the dynamics shaped by voltage-gated ion channels. Therefore, knowing the localizations and types o
10.1007/978-1-4939-9686-5_21	Machine Learning: Advanced Image Segmentation Using ilastik.	Methods in molecular biology	Segmentation is one of the most ubiquitous problems in biological image analysis. Here we present a machine learning-based solution to it as implemented in the open source ilastik toolkit. We give a broad description of the underlying theory and demonstrate tw
10.1038/s41583-021-00441-z	Advanced imaging and labelling methods to decipher brain cell organization and function	Nature Reviews Neuroscience	The brain is arguably the most complex organ. The branched and extended morphology of nerve cells, their subcellular complexity, the multiplicity of brain cell types as well as their intricate connectivity and the scattering properties of brain tissue present 
10.1016/j.neuron.2007.08.003	Imaging large-scale neural activity with cellular resolution in awake, mobile mice.	Neuron	We report a technique for two-photon fluorescence imaging with cellular resolution in awake, behaving mice with minimal motion artifact. The apparatus combines an upright, table-mounted two-photon microscope with a spherical treadmill consisting of a large, ai
10.1038/nn.4334	Shifted pallidal co-release of GABA and glutamate in habenula drives cocaine withdrawal and relapse	Nature Neuroscience	Cocaine withdrawal produces aversive states and vulnerability to relapse, hallmarks of addiction. The lateral habenula (LHb) encodes negative stimuli and contributes to aversive withdrawal symptoms. However, it remains unclear which inputs to LHb promote this 
10.1101/2025.09.04.674179	Mirror-image inversion in commonly used compound microscopes	bioRxiv	Optical microscopes are essential tools for magnifying and analyzing a wide range of samples and are expected to faithfully preserve the original object in all its dimensions. However, while examining cerebral structures with left–right asymmetry, we discovere
10.3389/fphys.2022.886432	The Neuronal Circuit of the Dorsal Circadian Clock Neurons in Drosophila melanogaster	Frontiers in Physiology	Drosophila’s dorsal clock neurons (DNs) consist of four clusters (DN1as, DN1ps, DN2s, and DN3s) that largely differ in size. While the DN1as and the DN2s encompass only two neurons, the DN1ps consist of ∼15 neurons, and the DN3s comprise ∼40 neurons per brain 
10.1007/978-3-030-04167-0_48	Skewed and Long-Tailed Distributions of Spiking Activity in Coupled Network Modules with Log-Normal Synaptic Weight Distribution	International Conference on Neural Infor	
