10.1523/jneurosci.1641-13.2013	Optimizing Working Memory with Heterogeneity of Recurrent Cortical Excitation	Journal of Neuroscience	A neural correlate of parametric working memory is a stimulus-specific rise in neuron firing rate that persists long after the stimulus is removed. Network models with local excitation and broad inhibition support persistent neural activity, linking network ar
10.1016/j.neuron.2013.09.041	Twenty-five Years of Progress: The View from NIMH and NINDS	Neuron	As directors of two NIH Institute supporting neuroscience research, we explore the gap between 25 years of stunning progress in fundamental neuroscience and the persistent needs of those with brain disorders. We conclude that closing this gap will require a mo
10.64898/2026.06.16.732444	Olfactory Loss Enhances Visual Learning in Drosophila through Structural and Functional Reorganisation	bioRxiv	Summary Loss of a sensory modality can enhance performance in the remaining senses. However, the circuit mechanisms by which such cross-modal compensation can improve cognitive functions, including learning, are unknown. Here, we show that compromising olfacti
10.1038/s41586-021-03952-y	Hominini-Specific Regulation of CBLN2 Increases Prefrontal Spinogenesis	Nature	The similarities and differences between nervous systems of various species result from developmental constraints and specific adaptations1–4. Comparative analyses of the prefrontal cortex (PFC), a cerebral cortex region involved in higher-order cognition and 
10.1371/journal.pcbi.1002689	Spike-Timing Dependence of Structural Plasticity Explains Cooperative Synapse Formation in the Neocortex	PLoS Comput. Biol.	Structural plasticity governs the long-term development of synaptic connections in the neocortex. While the underlying processes at the synapses are not fully understood, there is strong evidence that a process of random, independent formation and pruning of e
10.1371/journal.pbio.1001810	Dual PDF Signaling Pathways Reset Clocks Via TIMELESS and Acutely Excite Target Neurons to Control Circadian Behavior	PLoS Biology	Studies in Drosophila circadian neurons reveal a bifurcation in the Pigment Dispersing Factor (PDF) neuropeptide signaling pathway, independently synchronizing circadian clocks via PKA or acutely controlling neuronal excitability via cAMP.
10.1016/j.copbio.2016.03.012	Extracting Structural and Functional Features of Widely Distributed Biological Circuits with Single Cell Resolution via Tissue Clearing and Delivery V	Current Opinion in Biotechnology	The scientific community has learned a great deal from imaging small and naturally transparent organisms such as nematodes and zebrafish. The consequences of genetic mutations on their organ development and survival can be visualized easily and with high-throu
10.1073/pnas.2312664121	Sleep deprivation drives brain-wide changes in cholinergic presynapse abundance in Drosophila melanogaster	Proceedings of the National Academy of S	Significance While evidence from several species supports a trend toward synaptic upscaling during wakefulness, little is known about whether this synaptic accumulation occurs similarly across many brain regions or cell types or whether it is restricted to par
10.1038/s41593-026-02256-6	Spatial, temporal, and Notch determination of terminal selector expression controls neuronal cell fate in the Drosophila optic lobe	Nature Neuroscience	In the medulla of the Drosophila optic lobe, the identity of each neuronal type is specified in progenitors and newborn neurons via the integration of temporal, spatial, and Notch-driven patterning mechanisms. This identity is maintained in differentiating and
10.1038/s41598-022-12281-7	Reduced neural investment in post-reproductive females of the bee Ceratina calcarta	Scientific Reports	Many insects show plasticity in the area of the brain called the mushroom bodies (MB) with foraging and social experience. MBs are paired neuropils associated with learning and memory. MB volume is typically greater in mature foragers relative to young and/or 
10.3389/fninf.2016.00016	Building the Ferretome	bioRxiv	Databases of structural connections of the mammalian brain, such as CoCoMac (cocomac.g-node.org) or BAMS (brancusi.usc.edu), are valuable resources for the analysis of brain connectivity and the modeling of brain dynamics in species such as the non-human prima
10.1016/j.cois.2016.02.009	The neurobiological basis of orientation in insects: insights from the silkmoth mating dance.	Current Opinion in Insect Science	Counterturning is a common movement pattern during orientation behavior in insects. Once male moths sense sex pheromones and then lose the input, they demonstrate zigzag movements, alternating between left and right turns, to increase the probability to contac
10.7554/elife.52420	Lamina-specific AMPA receptor dynamics following visual deprivation in vivo	eLife	Regulation of AMPA receptor (AMPAR) expression is central to synaptic plasticity and brain function, but how these changes occur in vivo remains elusive. Here, we developed a method to longitudinally monitor the expression of synaptic AMPARs across multiple co
10.1002/glia.20990	The perivascular astroglial sheath provides a complete covering of the brain microvessels: An electron microscopic 3D reconstruction	Glia	Abstract The unravelling of the polarized distribution of AQP4 in perivascular astrocytic endfeet has revitalized the interest in the role of astrocytes in controlling water and ion exchange at the brain–blood interface. The importance of the endfeet is based 
10.3389/fnana.2016.00062	Progress Towards Mammalian Whole-Brain Cellular Connectomics	Frontiers in Neuroanatomy	Neurons are the fundamental structural units of the nervous system—i.e., the Neuron Doctrine—as the pioneering work of Santiago Ramón y Cajal in the 1880’s clearly demonstrated through careful observation of Golgi-stained neuronal morphologies. However, at tha
10.3389/fncir.2013.00026	Correlative analysis of immunoreactivity in confocal laser-scanning microscopy and scanning electron microscopy with focused ion beam milling	Front. Neural Circuits	Recently, three-dimensional reconstruction of ultrastructure of the brain has been realized with minimal effort by using scanning electron microscopy (SEM) combined with focused ion beam (FIB) milling (FIB-SEM). Application of immunohistochemical staining in e
10.1101/2023.05.26.541296	Mapping memories: pulse-chase labeling reveals AMPA receptor dynamics during memory formation	bioRxiv	A tool to map changes in synaptic strength during a defined time window could provide powerful insights into the mechanisms governing learning and memory. We developed a technique, Extracellular Protein Surface Labeling in Neurons (EPSILON), to map α-amino-3-h
10.1016/j.neuron.2023.07.019	Molecular logic of synaptic diversity between Drosophila tonic and phasic motoneurons.	Neuron	Although neuronal subtypes display unique synaptic organization and function, the underlying transcriptional differences that establish these features are poorly understood. To identify molecular pathways that contribute to synaptic diversity, single-neuron Pa
10.1016/s0166-2236(99)01458-7	Rod pathways: the importance of seeing nothing.	Trends in Neurosciences	Anatomical and physiological studies of the mammalian retina have revealed two primary pathways available for the transmission of rod signals to the ganglion cells: one via ON rod bipolars, amacrine II cells, and ON and OFF cone bipolars, which is exquisitely 
10.1016/bs.mcb.2019.03.012	Expedited large-volume 3-D SEM workflows for comparative microanatomical imaging.	Methods in Cell Biology	To-date, different electron microscopy (EM) approaches are available (e.g., TEM, SEM, STEM, CLEM, etc.) to collect three-dimensional (3-D) information in tissues and cells from the microscale up to the nanometer scale. However, an abundant amount of possibilit
10.1073/pnas.1710202115	Structured networks support sparse traveling waves in rodent somatosensory cortex	Proceedings of the National Academy of S	Significance The deflection of a single whisker activates neurons in the corresponding barrel of rodent somatosensory cortex, which is followed by a traveling wave of activity across the upper layer 2/3 (L2/3) of barrel cortex. There are many ways to generate 
10.1016/j.physrep.2025.10.003	Nonequilibrium physics of brain dynamics	Physics reports	Information processing in the brain is coordinated by the dynamic activity of neurons and neural populations at a range of spatiotemporal scales. These dynamics, captured in the form of electrophysiological recordings and neuroimaging, show evidence of time-ir
10.1109/isbi53787.2023.10230512	CELL INSTANCE SEGMENTATION VIA MULTI-SCALE NON-LOCAL CORRELATION	bioRxiv	For cell instance segmentation on Electron Microscopy (EM) images, state-of-the-art methods either conduct pixel-wise classification or follow a detection and segmentation manner. However, both approaches suffer from the enormous cell instances of EM images wh
10.1016/b978-012370880-9.00399-6	Circuit Functions of Gap Junctions in the Mammalian Retina	The Senses: A Comprehensive Reference	
10.1016/j.neuron.2014.09.032	Independent, reciprocal neuromodulatory control of sweet and bitter taste sensitivity during starvation in Drosophila	Neuron	SUMMARY An organism’s behavioral decisions often depend upon the relative strength of appetitive and aversive sensory stimuli, the relative sensitivity to which can be modified by internal states like hunger. However, whether sensitivity to such opposing influ
10.1101/2024.05.29.596399	Bio-inspired augmented reality: an interactive, digital twin of C. elegans	bioRxiv	This work presents a digital twin of the nematode Caenorhabditis elegans (C. elegans), an organism whose biology has been extensively studied. The digital twin can emulate neuronal activity and the corresponding muscle activity, and performs basic locomotion m
10.1523/jneurosci.4361-05.2006	Enhanced Excitatory Synaptic Connectivity in Layer V Pyramidal Neurons of Chronically Injured Epileptogenic Neocortex in Rats	Journal of Neuroscience	Formation of new recurrent excitatory circuits after brain injuries has been hypothesized as a major factor contributing to epileptogenesis. Increases in total axonal length and the density of synaptic boutons are present in layer V pyramidal neurons of chroni
10.21203/rs.3.rs-8950784/v1	Neurotransmitter-Specific Clustering Reveals Distinct Topological Roles in the Drosophila Brain Connectome		Abstract How does neurotransmitter identity shape the architecture of brain-wide neural cir cuits? We addressed this question by analyzing neurotransmitter-specific subnetworks within the FlyWire adult Drosophila connectome — 180,799 reciprocal synaptic pairs 
10.7554/elife.03293	Identification of motor neurons and a mechanosensitive sensory neuron in the defecation circuitry of Drosophila larvae	eLife	Defecation allows the body to eliminate waste, an essential step in food processing for animal survival. In contrast to the extensive studies of feeding, its obligate counterpart, defecation, has received much less attention until recently. In this study, we r
10.1016/j.cub.2024.11.064	A recurrent neural circuit in Drosophila temporally sharpens visual inputs	Current Biology	Summary A critical goal of vision is to detect changes in light intensity, even when these changes are blurred by the spatial resolution of the eye and the motion of the animal. Here we describe a recurrent neural circuit in Drosophila that compensates for blu
10.3389/fcomp.2024.1156204	Beyond neurons: computer vision methods for analysis of morphologically complex astrocytes	Frontiers Comput. Sci.	The study of the geometric organization of biological tissues has a rich history in the literature. However, the geometry and architecture of individual cells within tissues has traditionally relied upon manual or indirect measures of shape. Such rudimentary m
10.3389/fncel.2020.600537	A17 Amacrine Cells and Olfactory Granule Cells: Parallel Processors of Early Sensory Information	Frontiers in Cellular Neuroscience	Neurons typically receive synaptic input in their dendritic arbor, integrate inputs in their soma, and send output action potentials through their axon, following Cajal’s law of dynamic polarization. Two notable exceptions are retinal amacrine cells and olfact
10.1074/jbc.rev120.009633	Assaying three-dimensional cellular architecture using X-ray tomographic and correlated imaging approaches	Journal of Biological Chemistry	Much of our understanding of the spatial organization of and interactions between cellular organelles and macromolecular complexes has been the result of imaging studies utilizing either light- or electron-based microscopic analyses. These classical approaches
10.48550/arxiv.2603.18497	Recovering Sparse Neural Connectivity from Partial Measurements: A Covariance-Based Approach with Granger-Causality Refinement	arXiv.org	Inferring the connectivity of neural circuits from incomplete observations is a fundamental challenge in neuroscience. We present a covariance-based method for estimating the weight matrix of a recurrent neural network from sparse, partial measurements across 
10.1016/j.coi.2019.04.005	Role of Neurons in the Control of Immune Defense	Current Opinion in Immunology	Studies in recent years have strengthened the notion that neural mechanisms are involved in the control of immune responses. From initial studies that highlighted the vagus nerve control of inflammatory responses in vertebrates, many advances have been made, i
10.1016/j.neuron.2013.07.023	Environmental Enrichment Rescues Binocular Matching of Orientation Preference in Mice that Have a Precocious Critical Period	Neuron	SUMMARY Experience shapes neural circuits during critical periods in early life. The timing of critical periods is regulated by both genetics and the environment. Here we study the functional significance of such temporal regulations in the mouse primary visua
10.1186/1749-8104-9-16	Nuclei-specific differences in nerve terminal distribution, morphology, and development in mouse visual thalamus	Neural Development	Mouse visual thalamus has emerged as a powerful model for understanding the mechanisms underlying neural circuit formation and function. Three distinct nuclei within mouse thalamus receive retinal input, the dorsal lateral geniculate nucleus (dLGN), the ventra
10.3389/fnana.2018.00076	Fast Homogeneous En Bloc Staining of Large Tissue Samples for Volume Electron Microscopy	Frontiers in Neuroanatomy	Fixation and staining of large tissue samples are critical for the acquisition of volumetric electron microscopic image datasets and the subsequent reconstruction of neuronal circuits. Efficient protocols exist for the staining of small samples, but uniform co
10.1017/s0952523800012311	Evidence for only depolarizing rod bipolar cells in the primate retina	Visual Neuroscience	Abstract The mammalian rod bipolar, for which only one class has been identified, has been described as being hyperpolarizing by some investigators and depolarizing by others. We now report the effects of 2-amino-4-phosphonobutyrate (APB), a potent blocker of 
10.1038/s41592-024-02426-z	CAVE: Connectome Annotation Versioning Engine	Nature Methods	Advances in electron microscopy, image segmentation and computational infrastructure have given rise to large-scale and richly annotated connectomic datasets, which are increasingly shared across communities. To enable collaboration, users need to be able to c
10.1523/jneurosci.0740-19.2019	Activity Shapes Neural Circuit Form and Function: A Historical Perspective	Journal of Neuroscience	The brilliant and often prescient hypotheses of Ramon y Cajal have proven foundational for modern neuroscience, but his statement that “In adult centers the nerve paths are something fixed, ended, immutable … ” is an exception that did not stand the test of em
10.1371/journal.pbio.0050189	The Functional Microarchitecture of the Mouse Barrel Cortex	PLoS Biology	Cortical maps, consisting of orderly arrangements of functional columns, are a hallmark of the organization of the cerebral cortex. However, the microorganization of cortical maps at the level of single neurons is not known, mainly because of the limitations o
10.1038/s41467-026-71725-0	Interactions across hemispheres in prefrontal cortex reflect global cognitive processing	bioRxiv	Brain functions involve processing in local networks as well as modulation from brainwide signals, such as arousal. Dissecting the contributions of populations of neurons to these functions requires knowledge of interactions between brain areas. We investigate
10.1101/785618	Spaced Training Forms Complementary Long-Term Memories of Opposite Valence in Drosophila	bioRxiv	Forming long-term memory (LTM) in many cases requires repetitive experience spread over time. In Drosophila, aversive olfactory LTM is optimal following spaced training, multiple trials of differential odor conditioning with rest intervals. Studies often compa
10.1016/j.cub.2015.03.039	Neuroanatomy: connectome connects fly and mammalian brain networks.	Current Biology	A recent study shows that brain connectivity in Drosophila melanogaster follows a small-world, modular and rich-club organisation that facilitates information processing. This organisation shows a striking similarity with the mammalian brain.
10.1016/j.cogsys.2023.101156	Testing methods of neural systems understanding	Cognitive Systems Research	Neuroscientists apply a range of analysis tools to recorded neural activity in order to glean insights into how neural circuits drive behavior in organisms. Despite the fact that these tools shape the progress of the field as a whole, we have little empirical 
10.3389/fninf.2011.00028	Microstructural Analysis of Human White Matter Architecture Using Polarized Light Imaging: Views from Neuroanatomy	Front. Neuroinform.	To date, there are several methods for mapping connectivity, ranging from the macroscopic to molecular scales. However, it is difficult to integrate this multiply-scaled data into one concept. Polarized light imaging (PLI) is a method to quantify fiber orienta
10.1038/s41583-023-00718-5	Brain network communication: concepts, models and applications	Nature Reviews Neuroscience	Understanding communication and information processing in nervous systems is a central goal of neuroscience. Over the past two decades, advances in connectomics and network neuroscience have opened new avenues for investigating polysynaptic communication in co
10.1101/2025.07.16.665048	Barcoded Rabies In Situ Connectomics for high-throughput reconstruction of neural circuits	bioRxiv	Sequencing of oligonucleotide barcodes holds promise as a high-throughput approach for reconstructing synaptic connectivity at scale (1). Rabies viruses can act as a vehicle for barcode transmission, thanks to their ability to spread between synaptically conne
10.1523/jneurosci.3994-06.2006	Uniform Serial Sectioning for Transmission Electron Microscopy	Journal of Neuroscience	The transmission electron microscope (TEM) was first used approximately half a century ago to answer important neurobiological questions, showing unequivocally that neurons communicate via synaptic junctions ([Palay and Palade, 1955][1]; [Gray, 1959][2]). TEM 
10.1016/j.neuron.2013.02.018	Hypothalamic survival circuits: blueprints for purposive behaviors.	Neuron	Neural processes that direct an animal's actions toward environmental goals are critical elements for understanding behavior. The hypothalamus is closely associated with motivated behaviors required for survival and reproduction. Intense feeding, drinking, agg
10.1007/s00429-017-1382-6	Quantification of Neuronal Density across Cortical Depth Using Automated 3D Analysis of Confocal Image Stacks	Brain Structure and Function	A new framework for measuring densities of immunolabeled neurons across cortical layers was implemented that combines a confocal microscopy sampling strategy with automated analysis of 3D image stacks. Its utility was demonstrated by quantifying neuronal densi
10.1016/j.neuron.2018.07.042	The CeNGEN Project: The Complete Gene Expression Map of an Entire Nervous System	Neuron	Differential gene expression defines individual neuron types and determines how each contributes to circuit physiology and responds to injury and disease. The C. elegans Neuronal Gene Expression Map & Network (CeNGEN) will establish a comprehensive gene expres
10.1038/ncomms13208	Spontaneous emergence of fast attractor dynamics in a model of developing primary visual cortex	Nature Communications	Recent evidence suggests that neurons in primary sensory cortex arrange into competitive groups, representing stimuli by their joint activity rather than as independent feature analysers. A possible explanation for these results is that sensory cortex implemen
10.1038/s41467-023-43970-0	Optimized design and in vivo application of optogenetically functionalized Drosophila dopamine receptors	bioRxiv	Neuromodulatory signaling via G protein-coupled receptor (GPCRs) plays a pivotal role in regulating neural network function and animal behavior. Recent efforts have led to the development of optogenetic tools to induce G protein-mediated signaling, with the pr
10.1016/0028-3908(95)00142-s	Variation in the number, location and size of synaptic vesicles provides an anatomical basis for the nonuniform probability of release at hippocampal 	Neuropharmacology	Synaptic vesicles, synaptic clefts and postsynaptic areas were measured in three dimensional reconstructions at representative axonal boutons in hippocampal area CA1. Both docked and non-docked vesicles were counted and measured. Small boutons on thin spines h
10.1073/pnas.2305326121	Synapse-type-specific competitive Hebbian learning forms functional recurrent networks	bioRxiv	Cortical networks exhibit complex stimulus-response patterns that are based on specific recurrent interactions between neurons. For example, the balance between excitatory and inhibitory currents has been identified as a central component of cortical computati
10.1017/s1431927611001449	Serial sectioning for examination of photoreceptor cell architecture by focused ion beam technology	Microscopy and Microanalysis	Extended abstract of a paper presented at Microscopy and Microanalysis 2011 in Nashville, Tennessee, USA, August 7–August 11, 2011.
10.1016/j.celrep.2024.114190	Dendrite architecture determines mitochondrial distribution patterns in vivo	Cell Reports	SUMMARY Neuronal morphology influences synaptic connectivity and neuronal signal processing. However, it remains unclear how neuronal shape affects steady-state distributions of organelles like mitochondria. In this work, we investigated the link between mitoc
10.1101/2022.02.18.481045	Sample Preparation and Warping Accuracy for Correlative Multimodal Imaging in the Mouse Olfactory Bulb Using 2-Photon, Synchrotron X-Ray and Volume El	bioRxiv	Integrating physiology with structural insights of the same neuronal circuit provides a unique approach to understanding how the mammalian brain computes information. However, combining the techniques that provide both streams of data represents an experimenta
10.1101/2020.05.18.102061	Graph Properties of the Adult Drosophila Central Brain	bioRxiv	The recent Drosophila central brain connectome offers the possibility of analyzing the graph properties of the fly brain. Crucially, this connectome is dense, meaning all nodes and links are represented, within the limits of experimental error. We consider the
10.1523/jneurosci.1350-22.2022	Subtype-Specific Roles of Ellipsoid Body Ring Neurons in Sleep Regulation in Drosophila	Journal of Neuroscience	The ellipsoid body (EB) is a major structure of the central complex of the Drosophila melanogaster brain. Twenty-two subtypes of EB ring neurons have been identified based on anatomic and morphologic characteristics by light-level microscopy and EM connectomic
10.1038/s42254-022-00532-5	Tackling the subsampling problem to infer collective properties from limited data	Nature Reviews Physics	Despite the development of large-scale data-acquisition techniques, experimental observations of complex systems are often limited to a tiny fraction of the system under study. This spatial subsampling is particularly severe in neuroscience, in which only a ti
10.1038/s41398-023-02668-z	Distinct neurexin isoforms cooperate to initiate and maintain foraging activity	Translational Psychiatry	Neurexins are synaptic adhesion molecules that play diverse roles in synaptic development, function, maintenance, and plasticity. Neurexin genes have been associated with changes in human behavior, where variants in NRXN1 are associated with autism, schizophre
10.1016/j.neuron.2008.10.013	The mystery and magic of glia: a perspective on their roles in health and disease.	Neuron	In this perspective, I review recent evidence that glial cells are critical participants in every major aspect of brain development, function, and disease. Far more active than once thought, glial cells powerfully control synapse formation, function, and blood
10.1016/j.neuro.2024.03.005	How neurobehavior and brain development in alternative whole-organism models can contribute to prediction of developmental neurotoxicity	Neurotoxicology	Developmental neurotoxicity (DNT) is not routinely evaluated in chemical risk assessment because current test paradigms for DNT require the use of mammalian models which are ethically controversial, expensive, and resource demanding. Consequently, efforts have
10.1371/journal.pone.0000597	Mapping Human Whole-Brain Structural Networks with Diffusion MRI	PLoS ONE	Understanding the large-scale structural network formed by neurons is a major challenge in system neuroscience. A detailed connectivity map covering the entire brain would therefore be of great value. Based on diffusion MRI, we propose an efficient methodology
10.1038/s41592-024-02336-0	Next-generation AI for connectomics	Nature Methods	
10.1038/nprot.2015.019	An optogenetics- and imaging-assisted simultaneous multiple patch-clamp recording system for decoding complex neural circuits	Nature Protocols	Deciphering neuronal circuitry is central to understanding brain function and dysfunction, yet it remains a daunting task. To facilitate the dissection of neuronal circuits, a process requiring functional analysis of synaptic connections and morphological iden
10.1101/617977	A Drosophila larval premotor/motor neuron connectome generating two behaviors via distinct spatio-temporal muscle activity	bioRxiv	Animals generate diverse motor behaviors, yet how the same motor neurons generate distinct behaviors remains an open question. Drosophila larvae have multiple behaviors – e.g. forward crawling, backward crawling, self-righting and escape – and all of the body 
10.1002/cne.24308	A map of sensilla and neurons in the taste system of drosophila larvae	The Journal of comparative neurology	Abstract In Drosophila melanogaster larvae, the prime site of external taste reception is the terminal organ (TO). Though investigation on the TO's implications in taste perception has been expanding rapidly, the sensilla of the TO have been essentially unexpl
10.1111/j.1471-4159.2007.04864.x	Vesicular release of glutamate mediates bidirectional signaling between astrocytes and neurons	Journal of Neurochemistry	Abstract The major excitatory neurotransmitter in the CNS, glutamate, can be released exocytotically by neurons and astrocytes. Glutamate released from neurons can affect adjacent astrocytes by changing their intracellular Ca 2+ dynamics and, vice versa , glut
10.3389/fncom.2022.876315	Dynamics and Information Import in Recurrent Neural Networks	Frontiers in Computational Neuroscience	Recurrent neural networks (RNNs) are complex dynamical systems, capable of ongoing activity without any driving input. The long-term behavior of free-running RNNs, described by periodic, chaotic and fixed point attractors, is controlled by the statistics of th
10.1016/s0896-6273(00)80379-7	Tonic synaptic inhibition modulates neuronal output pattern and spatiotemporal synaptic integration.	Neuron	Irregular firing patterns are observed in most central neurons in vivo, but their origin is controversial. Here, we show that two types of inhibitory neurons in the cerebellar cortex fire spontaneously and regularly in the absence of synaptic input but generat
10.1101/2022.08.20.504653	Axon arrival times and physical occupancy establish visual projection neuron integration on developing dendrites in the Drosophila optic glomeruli	bioRxiv	Behaviorally relevant, higher order representations of an animal’s environment are built from the convergence of visual features encoded in the early stages of visual processing. Although developmental mechanisms that generate feature encoding channels in earl
10.1016/j.conb.2021.09.011	Transcriptomic evidence for dense peptidergic networks within forebrains of four widely divergent tetrapods.	Current Opinion in Neurobiology	The primary function common to every neuron is communication with other neurons. Such cell-cell signaling can take numerous forms, including fast synaptic transmission and slower neuromodulation via secreted messengers, such as neuropeptides, dopamine, and man
10.1101/2025.06.19.660638	Spectral imprint of structural embedding in effective connectivity	bioRxiv	Neural fluctuations exhibit rich spectral profiles that reflects both local dynamics and structural (or anatomical) embedding. Yet, standard models of resting-state effective connectivity neglect structural embedding and assume uniformity in the timescales of 
10.1016/j.yjmcc.2014.08.010	Serial block face scanning electron microscopy for the study of cardiac muscle ultrastructure at nanoscale resolutions.	Journal of Molecular and Cellular Cardio	Electron microscopy techniques have made a significant contribution towards understanding muscle physiology since the 1950s. Subsequent advances in hardware and software have led to major breakthroughs in terms of image resolution as well as the ability to gen
10.1002/cne.902800108	Morphologies of rabbit retinal ganglion cells with complex receptive fields	The Journal of comparative neurology	Abstract Ganglion cells that had complex receptive field properties, namely, On‐Off and On direction‐selective cells, orientation‐selective cells, local edge detectors, and uniformity detectors (suppressed by contrast cells) were recorded in an isolated superf
10.1016/j.conb.2022.102546	The two body problem: proprioception and motor control across the metamorphic divide	Current Opinion in Neurobiology	Like a rocket being propelled into space, evolution has engineered flies to launch into adulthood via multiple stages. Flies develop and deploy two distinct bodies, linked by the transformative process of metamorphosis. The fly larva is a soft hydraulic tube t
10.48550/arxiv.2306.12109	<NO TITLE>		Three-dimensional microscopy is often limited by anisotropic spatial resolution, resulting in lower axial resolution than lateral resolution. Current State-of-The-Art (SoTA) isotropic reconstruction methods utilizing deep neural networks can achieve impressive
10.1101/2023.10.31.564922	From connectome to effectome: learning the causal interaction map of the fly brain	bioRxiv	A long-standing goal of neuroscience is to obtain a causal model of the nervous system. This would allow neuroscientists to explain animal behavior in terms of the dynamic interactions between neurons. The recently reported whole-brain fly connectome [1–7] spe
10.1111/cns.13123	Astrocyte morphology: Diversity, plasticity, and role in neurological diseases	CNS Neuroscience & Therapeutics	Astrocytes are the most abundant glial cells in the central nervous system (CNS) and participate in synaptic, circuit, and behavioral functions. The well‐developed protoplasmic astrocytes contain numerous processes forming well‐delineated bushy territories tha
10.1046/j.1460-9568.2000.00986.x	Alterations in Purkinje cell spines of calbindin D‐28 k and parvalbumin knock‐out mice	European Journal of Neuroscience	Abstract The second messenger Ca 2+ is known to act in a broad spectrum of fundamental cell processes, including modifications of cell shape and motility, through the intermediary of intracellular calcium‐binding proteins. The possible impact of the lack of th
10.1073/pnas.2505822122	PyReconstruct: A fully open-source, collaborative successor to Reconstruct	bioRxiv	As the serial section community transitions to volume electron microscopy, tools are needed to balance rapid segmentation efforts with documenting the fine detail of structures that support cell function. New annotation applications should be accessible to use
10.1101/2020.09.18.304410	A Global Temporal Genetic Program for Neural Circuit Formation	bioRxiv	Wiring a complex brain relies on cell-type and temporal-specific expression of genes encoding cell recognition molecules regulating circuit formation1–3. Though genetic programs driving cell-type specificity have been described4–6, how precise temporal control
10.1038/s41586-025-08734-4	Sleep pressure accumulates in a voltage-gated lipid peroxidation memory	bioRxiv	Voltage-gated potassium (KV) channels contain cytoplasmic β-subunits whose aldo-keto reductase activity is required for the homeostatic regulation of sleep. Here we show that Hyperkinetic, the β-subunit of the KV1 channel Shaker in Drosophila, forms a dynamic 
10.1016/j.neuroscience.2022.07.017	NMDA receptors mediate synaptic plasticity impairment of hippocampal neurons due to arsenic exposure.	Neuroscience	Endemic arsenism is a worldwide health problem. Chronic arsenic exposure results in cognitive dysfunction due to arsenic and its metabolites accumulating in hippocampus. As the cellular basis of cognition, synaptic plasticity is pivotal in arsenic-induced cogn
10.1016/j.conb.2026.103175	Sexual dimorphism in the nervous system: Three principles from the nematode C. elegans	Current Opinion in Neurobiology	Recent interest in the neurobiology of the C. elegans male has driven exciting progress in understanding sexual dimorphism in the nervous system of this important model system. From these studies, a framework emerges in which the effects of biological sex fall
10.1242/jcs.222315	CryoAPEX – an electron tomography tool for subcellular localization of membrane proteins	Journal of Cell Science	ABSTRACT We describe a method, termed cryoAPEX, which couples chemical fixation and high-pressure freezing of cells with peroxidase tagging (APEX) to allow precise localization of membrane proteins in the context of a well-preserved subcellular membrane archit
