10.1038/s41598-021-81590-0	Dense cellular segmentation for EM using 2D–3D neural network ensembles	Scientific Reports	Biologists who use electron microscopy (EM) images to build nanoscale 3D models of whole cells and their organelles have historically been limited to small numbers of cells and cellular features due to constraints in imaging and analysis. This has been a major
10.1016/j.tcb.2023.10.010	Opportunities and challenges for deep learning in cell dynamics research.	Trends in Cell Biology	The growth of artificial intelligence (AI) has led to an increase in the adoption of computer vision and deep learning (DL) techniques for the evaluation of microscopy images and movies. This adoption has not only addressed hurdles in quantitative analysis of 
10.1016/j.pneurobio.2012.09.004	Population-wide distributions of neural activity during perceptual decision-making	Progress in neurobiology	Cortical activity involves large populations of neurons, even when it is limited to functionally coherent areas. Electrophysiological recordings, on the other hand, involve comparatively small neural ensembles, even when modern-day techniques are used. Here we
10.1534/genetics.118.300682	Genetic Reagents for Making Split-GAL4 Lines in Drosophila	Genetics	The ability to reproducibly target expression of transgenes to small, defined subsets of cells is a key experimental tool for understanding many biological processes. The Drosophila nervous system contains thousands of distinct cell types and it has generally 
10.1038/s42003-025-08599-3	Decomposed Linear Dynamical Systems (dLDS) models reveal instantaneous, context-dependent dynamic connectivity in C. elegans	bioRxiv	Mounting empirical evidence indicates that neural “tuning” can be highly variable within an individual across time and especially across individuals. Furthermore, modulatory effects can change the relationship between neurons in the brain as a function of beha
10.1016/j.cell.2022.06.054	Glioblastoma hijacks neuronal mechanisms for brain invasion.	Cell	Glioblastomas are incurable tumors infiltrating the brain. A subpopulation of glioblastoma cells forms a functional and therapy-resistant tumor cell network interconnected by tumor microtubes (TMs). Other subpopulations appear unconnected, and their biological
10.3389/fnana.2020.00059	Neurite Branching Regulated by Neuronal Cell Surface Molecules in Caenorhabditis elegans	Frontiers in Neuroanatomy	The high synaptic density in the nervous system results from the ability of neurites to branch. Neuronal cell surface molecules play central roles during neurite branch formation. The underlying mechanisms of surface molecule activity have often been elucidate
10.1038/srep23086	Effects of Morphology Constraint on Electrophysiological Properties of Cortical Neurons	Scientific Reports	There is growing interest in engineering nerve cells in vitro to control architecture and connectivity of cultured neuronal networks or to build neuronal networks with predictable computational function. Pattern technologies, such as micro-contact printing, ha
10.1016/j.neuron.2020.08.002	Sensory experience engages microglia to shape neural connectivity through a non-phagocytic mechanism	Neuron	Summary: Sensory experience remodels neural circuits in the early postnatal brain through mechanisms that remain to be elucidated. Applying a new method of ultrastructural analysis to the retinogeniculate circuit, we find that visual experience alters the numb
10.1063/1.2189969	Cooperation of spike timing-dependent and heterosynaptic plasticities in neural networks: a Fokker-Planck approach.	Chaos	It is believed that both Hebbian and homeostatic mechanisms are essential in neural learning. While Hebbian plasticity selectively modifies synaptic connectivity according to activity experienced, homeostatic plasticity constrains this change so that neural ac
10.3389/fnins.2022.1054509	COnstrained Reference frame diffusion TEnsor Correlation Spectroscopic (CORTECS) MRI: A practical framework for high-resolution diffusion tensor distr	bioRxiv	Diffusion MRI studies with resolutions of a few hundred micrometers have consistently shown that in the cortex water diffusion occurs preferentially along radial and tangential orientations with respect to the cortical surface, in agreement with histology. The
10.1523/eneuro.0297-17.2017	Neuronal Intrinsic Physiology Changes During Development of a Learned Behavior	eNeuro	Visual Abstract Juvenile male zebra finches learn their songs over distinct auditory and sensorimotor stages, the former requiring exposure to an adult tutor song pattern. The cortical premotor nucleus HVC (acronym is name) plays a necessary role in both learn
10.3389/fncom.2021.543872	Unsupervised Learning and Clustered Connectivity Enhance Reinforcement Learning in Spiking Neural Networks	bioRxiv	Reinforcement learning is a learning paradigm that can account for how organisms learn to adapt their behavior in complex environments with sparse rewards. However, implementations in spiking neuronal networks typically rely on input architectures involving pl
10.1007/s10827-015-0579-z	Ryanodine-receptor-driven intracellular calcium dynamics underlying spatial association of synaptic plasticity	Journal of Computational Neuroscience	Synaptic modifications induced at one synapse are accompanied by hetero-synaptic changes at neighboring sites. In addition, it is suggested that the mechanism of spatial association of synaptic plasticity is based on intracellular calcium signaling that is mai
10.1016/j.cviu.2017.03.007	Superpixels: An evaluation of the state-of-the-art	Computer Vision and Image Understanding	Abstract Superpixels group perceptually similar pixels to create visually meaningful entities while heavily reducing the number of primitives for subsequent processing steps. As of these properties, superpixel algorithms have received much attention since thei
10.1017/s1551929516000730	A Reverse Engineering Approach for Imaging Neuronal Architecture – Large-Area, High-Resolution SEM Imaging	Microscopy Today	An inherent limitation of traditional high-resolution electron microscopy (EM) approaches is the limited field-of-view (FOV), which makes it difficult to relate an object of interest to the overall context of the sample in serial block-face scanning electron m
10.3390/brainsci13050711	A Convenient All-Cell Optical Imaging Method Compatible with Serial SEM for Brain Mapping	Brain Science	The mammalian brain, with its complexity and intricacy, poses significant challenges for researchers aiming to understand its inner workings. Optical multilayer interference tomography (OMLIT) is a novel, promising imaging technique that enables the mapping an
10.1038/srep35525	Two identified looming detectors in the locust: ubiquitous lateral connections among their inputs contribute to selective responses to looming objects	Scientific Reports	In locusts, two lobula giant movement detector neurons (LGMDs) act as looming object detectors. Their reproducible responses to looming and their ethological significance makes them models for single neuron computation. But there is no comprehensive picture of
10.26599/tst.2024.9010146	Optimizing Connectome Reconstruction in Intelligent Management Approach Using DEA	Tsinghua Science and Technology	Abstract In the filed of connectomics, reconstructing an accurate and complete connectome requires considerable manpower, financial resources, and time. Efficient management of reconstruction projects to conserve resources and enable rapid reconstruction poses
10.3233/jad-160007	Non-Fibrillar Oligomeric Amyloid-β within Synapses	Journal of Alzheimer's Disease	Alzheimer's disease (AD) is characterized by memory loss, insidious cognitive decline, profound neurodegeneration, and the extracellular accumulation of amyloid-β (Aβ) peptide in senile plaques and intracellular accumulation of tau in neurofibrillary tangles. 
10.1016/j.cell.2020.10.035	Spatial multiplexing of fluorescent reporters for imaging signaling network dynamics	Cell	Summary In order to analyze how a signal transduction network converts cellular inputs into cellular outputs, ideally one would measure the dynamics of many signals within the network simultaneously. We found that by fusing a fluorescent reporter to a pair of 
10.1111/febs.15355	Synergistic excitability plasticity in cerebellar functioning	The FEBS Journal	The cerebellum, a universal processor for sensory acquisition and internal models, and its association with synaptic and nonsynaptic plasticity have been envisioned as the biological correlates of learning, perception, and even thought. Indeed, the cerebellum 
10.7554/elife.77153	A viral toolbox for conditional and transneuronal gene expression in zebrafish	bioRxiv	The zebrafish is an important model in systems neuroscience but a key limitation is the lack of viral tools to dissect the structure and function of neuronal circuitry. We developed methods for efficient gene transfer and retrograde tracing in adult and larval
10.1109/access.2021.3101290	Neuromorphic Implementation of a Continuous Attractor Neural Network With Various Synaptic Dynamics	IEEE Access	A continuous attractor neural network (CANN) configured with various synaptic dynamics can implement many brain cognitive functions. Corresponding neuromorphic implementation can be beneficial to carry out these cognitive computations in real-time. Herein, we 
10.7554/elife.78381	Recurrent network interactions explain tectal response variability and experience-dependent behavior	eLife	Response variability is an essential and universal feature of sensory processing and behavior. It arises from fluctuations in the internal state of the brain, which modulate how sensory information is represented and transformed to guide behavioral actions. In
10.1038/s41467-024-46234-7	Dendritic mGluR2 and perisomatic Kv3 signaling regulate dendritic computation of mouse starburst amacrine cells	Nature Communications	Dendritic mechanisms driving input-output transformation in starburst amacrine cells (SACs) are not fully understood. Here, we combine two-photon subcellular voltage and calcium imaging and electrophysiological recording to determine the computational architec
10.1038/s41467-024-54362-3	PIEZO acts in an intestinal valve to regulate swallowing in C. elegans	bioRxiv	Sensations of the internal state of the body play crucial roles in regulating the physiological processes and maintaining homeostasis of an organism. However, our understanding of how internal signals are sensed, processed, and integrated to generate appropria
10.1523/jneurosci.4255-14.2015	Conditional Deletion of the Glutamate Transporter GLT-1 Reveals That Astrocytic GLT-1 Protects against Fatal Epilepsy While Neuronal GLT-1 Contributes	Journal of Neuroscience	GLT-1 (EAAT2; slc1a2) is the major glutamate transporter in the brain, and is predominantly expressed in astrocytes, but at lower levels also in excitatory terminals. We generated a conditional GLT-1 knock-out mouse to uncover cell-type-specific functional rol
10.7554/elife.27702	Automated long-term recording and analysis of neural activity in behaving animals	bioRxiv	Addressing how neural circuits underlie behavior is routinely done by measuring electrical activity from single neurons during experimental sessions. While such recordings yield snapshots of neural dynamics during specified tasks, they are ill-suited for track
10.1073/pnas.2504578122	Cryosectioning-enhanced super-resolution microscopy for single-protein imaging across cells and tissues	Proceedings of the National Academy of S	Significance Visualizing the spatial organization of biomolecules can advance our understanding of cellular function, yet achieving nanoscale resolution across diverse targets and samples remains challenging. This paper presents tomographic and kinetically enh
10.7554/elife.79042	Hierarchical architecture of dopaminergic circuits enables second-order conditioning in Drosophila	bioRxiv	Dopaminergic neurons with distinct projection patterns and physiological properties compose memory subsystems in a brain. However, it is poorly understood whether or how they interact during complex learning. Here, we identify a feedforward circuit formed betw
10.1016/0896-6273(92)90250-h	Activation and desensitization of glutamate-activated channels mediating fast excitatory synaptic currents in the visual cortex.	Neuron	Brief glutamate applications to membrane patches, excised from neurons in the rat visual cortex, were used to assess the role of desensitization in determining the AMPA/kainate receptor-mediated excitatory postsynaptic current (EPSC) time course. A brief (1 ms
10.1016/j.isci.2024.110266	Neural-circuit basis of song preference learning in fruit flies	bioRxiv	As observed in human language learning and song learning in birds, the fruit fly Drosophila melanogaster changes its’ auditory behaviors according to prior sound experiences. Female flies that have heard male courtship songs of the same species are less respon
10.1016/0014-4835(83)90007-6	Retinal GABA neuron labelling with [3H]isoguvacine in different species.	Experimental Eye Research	Retinas from goldfish, chicken, rate, guinea-pig, rabbit and humans were exposed to [3H]isoguvacine either by intravitreal injection in vivo or by incubation in a balanced salt solution. The distribution of radioactivity was then studied by autoradiography. Th
10.1177/10738584221108083	Fear Learning: An Evolving Picture for Plasticity at Synaptic Afferents to the Amygdala	The Neuroscientist	Unraveling the neuronal mechanisms of fear learning might allow neuroscientists to make links between a learned behavior and the underlying plasticity at specific synaptic connections. In fear learning, an innocuous sensory event such as a tone (called the con
10.1111/jmi.12891	Mitochondrial morphology and function: two for the price of one!	Journal of Microscopy	Mitochondrial shape and function are known to be linked; therefore, there is a need to combine three‐dimensional EM structural analysis with functional analysis. Cytochrome c oxidase labelling is one approach to examine mitochondrial function at the EM level. 
10.1016/j.neures.2017.11.015	Drosophila active zones: From molecules to behaviour.	Neurosciences research	In a constantly changing environment, neuronal circuits need to be updated and adjusted to elicit directed actions. Synaptic plasticity plays an important role in modulating such globally and locally acting networks. The active zone (AZ) is a protein-rich comp
10.1007/s00221-015-4482-7	High noise correlation between the functionally connected neurons in emergent V1 microcircuits	Experimental Brain Research	Neural correlations (noise correlations and cross-correlograms) are widely studied to infer functional connectivity between neurons. High noise correlations between neurons have been reported to increase the encoding accuracy of a neuronal population; however,
10.1016/j.celrep.2025.116327	Functional probing of neuronal subtypes via intersectional expression of optogenetic actuators reveals non-linear components in a linear circuit.	Cell Reports	Investigating signal integration in a neural circuit is often challenging when the circuit contains neuronal subtypes that are transcriptomically similar, due to the lack of tools to express optogenetic actuators with high cellular specificity and to deliver l
10.1016/j.neuron.2014.03.026	Learning precisely timed spikes.	Neuron	To signal the onset of salient sensory features or execute well-timed motor sequences, neuronal circuits must transform streams of incoming spike trains into precisely timed firing. To address the efficiency and fidelity with which neurons can perform such com
10.1101/2022.10.29.514374	Routing States Transition During Oscillatory Bursts and Attentional Selection	bioRxiv	Neural information routing relies on spatiotemporal activity dynamics across interconnected brain areas. However, it remains unclear how routing states emerge at fast spiking timescales and interact with the slower activity dynamics of larger networks during c
10.3389/fnana.2014.00028	Spatiotemporal dynamics of dendritic spines in the living brain	Frontiers in Neuroanatomy	Dendritic spines are ubiquitous postsynaptic sites of most excitatory synapses in the mammalian brain, and thus may serve as structural indicators of functional synapses. Recent works have suggested that neuronal coding of memories may be associated with rapid
10.1364/oe.563186	Experimental comparison of X-ray ptychographic and holographic nanotomography of metal-stained neuronal tissue	Optics Express	Hard X-ray nanotomography is a promising technology for nondestructive imaging of biological tissues with three-dimensional isotropic resolution. The implementation of fourth-generation synchrotron sources brings coherent X-ray microscopy to the central stage 
10.1371/journal.pbio.1002586	Suppression of Dopamine Neurons Mediates Reward	PLoS Biology	Massive activation of dopamine neurons is critical for natural reward and drug abuse. In contrast, the significance of their spontaneous activity remains elusive. In Drosophila melanogaster, depolarization of the protocerebral anterior medial (PAM) cluster dop
10.1016/j.cois.2024.101180	Recent advances in insect vision in a 3D world: looming stimuli and escape behaviour.	Current Opinion in Insect Science	Detecting looming motion directly towards the insect is vital to its survival. Looming detection in two insects, flies and locusts is described and contrasted. Pathways using looming detectors to trigger action and their topographical layout in the brain is ex
10.1002/cne.901970109	GABAergic amacrine cells in rat retina: Immunocytochemical identification and synaptic connectivity	The Journal of comparative neurology	Abstract GABAergic neurons have been identified in light and electron microscopic preparations of rat retina by an immunocytochemical localization of the GABA‐synthesizing enzyme, glutamic acid decarboxylase (GAD). GAD‐positive neuronal somata are found only i
10.1038/s41598-020-69163-z	A multimodal computational pipeline for 3D histology of the human brain	Scientific Reports	Ex vivo imaging enables analysis of the human brain at a level of detail that is not possible in vivo with MRI. In particular, histology can be used to study brain tissue at the microscopic level, using a wide array of different stains that highlight different
10.1126/sciadv.aau8355	FDISCO: Advanced solvent-based clearing method for imaging whole organs	Science Advances	We developed an advanced clearing method with superior fluorescence-preserving capability for 3D imaging of whole organs. Various optical clearing methods have emerged as powerful tools for deep biological imaging. Organic solvent–based clearing methods, such 
10.1523/jneurosci.2219-16.2017	The Dendrites of CA2 and CA1 Pyramidal Neurons Differentially Regulate Information Flow in the Cortico-Hippocampal Circuit	Journal of Neuroscience	The impact of a given neuronal pathway depends on the number of synapses it makes with its postsynaptic target, the strength of each individual synapse, and the integrative properties of the postsynaptic dendrites. Here we explore the cellular and synaptic mec
10.3389/fphys.2023.1076533	Virtual Fly Brain—An interactive atlas of the Drosophila nervous system	Frontiers in Physiology	As a model organism, Drosophila is uniquely placed to contribute to our understanding of how brains control complex behavior. Not only does it have complex adaptive behaviors, but also a uniquely powerful genetic toolkit, increasingly complete dense connectomi
10.1101/285320	A direct glia-to-neuron natural transdifferentiation ensures nimble sensory-motor coordination of male mating behaviour	bioRxiv	The coordinated execution of innate, stereotyped sexual behaviours, such as courtship and mating, requires sexually dimorphic sensory-motor circuits that are genetically specified during development (reviewed in [1-3]). Studies in the nematode Caenorhabditis e
10.1101/2020.04.07.030700	State-Dependent Regulation of Cortical Processing Speed via Gain Modulation	Journal of Neuroscience	To thrive in dynamic environments, animals must be capable of rapidly and flexibly adapting behavioral responses to a changing context and internal state. Examples of behavioral flexibility include faster stimulus responses when attentive and slower responses 
10.1101/2025.06.06.658279	Ultrafast endocytosis in mouse cortical inhibitory synapses		Abstract Neural circuitry depends on excitatory and inhibitory regulation of activity to yield functional outputs. However, examinations of synaptic vesicle recycling have focused heavily on excitatory synapses, leaving many questions unanswered for inhibitory
10.1002/cne.903090105	Synaptic organization of starburst amacrine cells in rabbit retina: Analysis of serial thin sections by electron microscopy and graphic reconstruction	The Journal of comparative neurology	Abstract The synaptic organization of starburst amacrine cells was studied by electron microscopy of individual or overlapping pairs of Golgi‐impregnated cells. Both type a and type b cells were analyzed, the former with normally placed somata and dendritic br
10.1101/2025.05.31.657163	A parallelly distributed microscope and software system for scalable high-throughput multispectral 3D imaging		Abstract Recent advances in high throughput optical microscopy have achieved whole-organism scale imaging at diffraction-limited resolutions. Current microscopes, however, require making compromises between achieving the optimal resolution, imaging depth, mult
10.1016/j.cell.2022.09.038	High-throughput sequencing of single neuron projections reveals spatial organization in the olfactory cortex	Cell	Summary In most sensory modalities, neuronal connectivity reflects behaviorally relevant stimulus features, such as spatial location, orientation, and sound frequency. By contrast, the prevailing view in the olfactory cortex, based on the reconstruction of doz
10.1109/icassp48485.2024.10446055	Learning Multiscale Consistency for Self-Supervised Electron Microscopy Instance Segmentation	IEEE International Conference on Acousti	Electron microscopy (EM) images are notoriously challenging to segment due to their complex structures and lack of effective annotations. Fortunately, large-scale self-supervised pretraining offers a promising solution by allowing us to acquire prior knowledge
10.1016/j.tibs.2008.10.011	Visualizing cells at the nanoscale.	TIBS -Trends in Biochemical Sciences. Re	Cryogenic electron tomography (cryo- ET) enables the 3D visualization of biological material at a previously unseeable scale. Carefully controlled cryogenic specimen preparation avoids the artefacts that are notorious to conventional electron microscopy specim
10.1002/cne.23208	Neurons with GABAergic phenotype in the visual system of Drosophila	The Journal of comparative neurology	Abstract The visual system of Drosophila contains ∼60,000 neurons per hemisphere that are organized in parallel, retinotopically arranged columns. The neuroanatomy of these neurons has been mapped in considerable detail at both the light and ultrastructural le
10.1109/tmi.2022.3176050	Semi-Supervised Neuron Segmentation via Reinforced Consistency Learning	IEEE Transactions on Medical Imaging	Emerging deep learning-based methods have enabled great progress in automatic neuron segmentation from Electron Microscopy (EM) volumes. However, the success of existing methods is heavily reliant upon a large number of annotations that are often expensive and
10.5607/en.2016.25.5.205	Optogenetic and Chemogenetic Approaches for Studying Astrocytes and Gliotransmitters	Experimental Neurobiology	The brain consists of heterogeneous populations of neuronal and non-neuronal cells. The revelation of their connections and interactions is fundamental to understanding normal brain functions as well as abnormal changes in pathological conditions. Optogenetics
10.1002/cne.23927	How to escape from haller's rule: Olfactory system complexity in small and large Trichogramma evanescens parasitic wasps	The Journal of comparative neurology	While Haller's rule states that small animals have relatively larger brains, minute Trichogramma evanescens Westwood (Hymenoptera: Trichogrammatidae) parasitic wasps scale brain size linearly with body size. This linear brain scaling allows them to decrease br
10.1016/j.neuron.2017.03.010	The Emergence of Directional Selectivity in the Visual Motion Pathway of Drosophila.	Neuron	The perception of visual motion is critical for animal navigation, and flies are a prominent model system for exploring this neural computation. In Drosophila, the T4 cells of the medulla are directionally selective and necessary for ON motion behavioral respo
10.1038/nbt.3722	Imagining the future of bioimage analysis	Nature Biotechnology	
10.1016/bs.mcb.2020.12.002	Fluorescent platinum nanoclusters as correlative light electron microscopy probes.	Methods in Cell Biology	Correlative Imaging (CI) visualizes a single sample/region of interest with two or more imaging modalities. The technique seeks to elucidate information that may not be discernible by using either of the constituent techniques in isolation. Correlative Light E
10.1016/j.neubiorev.2020.07.039	Astroglia-specific contributions to the regulation of synapses, cognition and behaviour.	Neuroscience and Biobehavioral Reviews	Astrocytes are heterogeneous population of neural cells with diverse structural, functional and molecular characteristics responsible for homeostasis and protection of the central nervous system (CNS). Unlike neurones, astrocytes do not generate action potenti
10.1146/annurev-neuro-062111-150447	Neuropeptidergic control of sleep and wakefulness.	Annual Review of Neuroscience	Sleep and wake are fundamental behavioral states whose molecular regulation remains mysterious. Brain states and body functions change dramatically between sleep and wake, are regulated by circadian and homeostatic processes, and depend on the nutritional and 
10.3389/fnsys.2026.1818506	Grand challenges for systems neuroscience: perspectives and opportunities	Frontiers in Systems Neuroscience	Systems neuroscience seeks to uncover how diverse neuronal populations and distributed neural types, circuits, and regions in the brain give rise to perception, learning, emotion, cognition, and behavior, and how dysfunction at any of these levels contributes 
10.1016/j.jneumeth.2017.05.017	A new platform for long-term tracking and recording of neural activity and simultaneous optogenetic control in freely behaving Caenorhabditis elegans.	Journal of Neuroscience Methods	Background Real-time recording and manipulation of neural activity in freely behaving animals can greatly advance our understanding of how neural circuits regulate behavior. Ca 2+ imaging and optogenetic manipulation with optical probes are key technologies fo
10.1007/s10827-018-0708-6	Network structure and input integration in competing firing rate models for decision-making	Journal of Computational Neuroscience	Making a decision among numerous alternatives is a pervasive and central undertaking encountered by mammals in natural settings. While decision making for two-option tasks has been studied extensively both experimentally and theoretically, characterizing decis
10.1126/science.adf6812	Transcriptomic cytoarchitecture reveals principles of human neocortex organization	bioRxiv	Variation in cortical cytoarchitecture is the basis for histology-based definition of cortical areas, such as Brodmann areas. Single cell transcriptomics enables higher-resolution characterization of cell types in human cortex, which we used to revisit the ide
10.1038/nn1670	Heterogeneity in the pyramidal network of the medial prefrontal cortex	Nature Neuroscience	The prefrontal cortex is specially adapted to generate persistent activity that outlasts stimuli and is resistant to distractors, presumed to be the basis of working memory. The pyramidal network that supports this activity is unknown. Multineuron patch-clamp 
10.1038/s41467-025-63416-z	Concurrent temporal patterning of neural stem cells in the fly visual system	bioRxiv	The temporal and spatial patterning of neural stem cells is a powerful mechanism by which to generate neural diversity in both vertebrate and invertebrate brains. In the Drosophila optic lobe, the neuroblasts (NBs) that generate the ∼120 neuronal cell types of
