10.1016/j.bpj.2017.07.029	Biophysics of Biochemical Signaling in Dendritic Spines: Implications in Synaptic Plasticity.	Biophysical Journal	Dendritic spines are mushroom-shaped postsynaptic compartments that host biochemical signal cascades important for synaptic plasticity and, ultimately, learning and memory. Signaling events in spines involve a signaling network composed of hundreds of signalin
10.1038/s41467-023-41638-3	A sign-inverted receptive field of inhibitory interneurons provides a pathway for ON-OFF interactions in the retina	Nature Communications	A fundamental organizing plan of the retina is that visual information is divided into ON and OFF streams that are processed in separate layers. This functional dichotomy originates in the ON and OFF bipolar cells, which then make excitatory glutamatergic syna
10.64898/2026.03.19.712855	Neurospheres from primary rodent brain cells to probe the 3D organization and function of synapses	bioRxiv	Abstract To improve our understanding of synapse assembly, there is a need for robust, easy-to-use, and physiologically relevant in-vitro models allowing the controllable formation of neuronal contacts in a reasonable time, whose structure and function can be 
10.1242/bio.20149183	Immediate and punitive impact of mechanosensory disturbance on olfactory behaviour of larval Drosophila	Biology Open	ABSTRACT The ability to respond to and to learn about mechanosensory disturbance is widespread among animals. Using Drosophila larvae, we describe how the frequency of mechanosensory disturbance (‘buzz’) affects three aspects of behaviour: free locomotion, inn
10.1523/jneurosci.1703-09.2009	Spatial profile and differential recruitment of GABAB modulate oscillatory activity in auditory cortex	Journal of Neuroscience	The interplay between inhibition and excitation is at the core of cortical network activity. In many cortices, including auditory cortex (ACx), interactions between excitatory and inhibitory neurons generate synchronous network gamma oscillations (30–70 Hz). H
10.1016/j.neuron.2022.01.034	Coordinating Cerebral Cortical Construction and Connectivity: Unifying Influence of Radial Progenitors	Neuron	Summary Radial progenitor development and function lay the foundation for the construction of the cerebral cortex. Radial glial scaffold, through its functions as a source of neurogenic progenitors and neuronal migration guide, is thought to provide a template
10.1016/j.isci.2026.116659	A circadian clock gene homolog regulates developmental timing and male mating circuitry in C. elegans	iScience	Summary Circadian rhythms and sleep are known regulators of neurodevelopment, yet the mechanisms by which they influence neuronal circuit formation remain unclear. In Caenorhabditis elegans, postembryonic development comprises four larval stages separated by d
10.4161/worm.24246	Ancient neuromodulation by vasopressin/oxytocin-related peptides	Worm	Neuropeptidergic signaling is widely adopted by animals for the regulation of physiology and behavior in a rapidly changing environment. The vasopressin/oxytocin neuropeptide family originates from an ancestral peptide precursor in the antecedent of protostomi
10.1093/cercor/bhab315	OUP accepted manuscript	Cerebral Cortex	Abstract Synapses “govern” the computational properties of any given network in the brain. However, their detailed quantitative morphology is still rather unknown, particularly in humans. Quantitative 3D-models of synaptic boutons (SBs) in layer (L)6a and L6b 
10.1002/1873-3468.14451	A Hitchhiker's guide through the bio‐image analysis software universe	FEBS Letters	Modern research in the life sciences is unthinkable without computational methods for extracting, quantifying and visualising information derived from microscopy imaging data of biological samples. In the past decade, we observed a dramatic increase in availab
10.1371/journal.pcbi.1003764	Dendritic Nonlinearities Reduce Network Size Requirements and Mediate ON and OFF States of Persistent Activity in a PFC Microcircuit Model	PLoS Comput. Biol.	Technological advances have unraveled the existence of small clusters of co-active neurons in the neocortex. The functional implications of these microcircuits are in large part unexplored. Using a heavily constrained biophysical model of a L5 PFC microcircuit
10.1080/01677063.2020.1789978	What About the Males? The C. elegans Sexually Dimorphic Nervous System and a CRISPR-Based Tool to Study Males in a Hermaphroditic Species	Journal of neurogenetics	Abstract Sexual dimorphism is a device that supports genetic diversity while providing selective pressure against speciation. This phenomenon is at the core of sexually reproducing organisms. Caenorhabditis elegans provides a unique experimental system where m
10.1002/glia.21249	NEURONAL ACTIVITY REGULATES GLUTAMATE TRANSPORTER DYNAMICS IN DEVELOPING ASTROCYTES	Glia	Glutamate transporters (GluTs) maintain a low ambient level of glutamate in the central nervous system (CNS) and shape the activation of glutamate receptors at synapses. Nevertheless, the mechanisms that regulate the trafficking and localization of transporter
10.7554/elife.38410	Disentangling the strings that organize behavior	eLife	The neurons that connect the brain and ventral nerve cord in fruit flies have been mapped in unprecedented detail.
10.1101/2024.04.19.590352	A recurrent neural circuit in Drosophila deblurs visual inputs	bioRxiv	A critical goal of vision is to detect changes in light intensity, even when these changes are blurred by the spatial resolution of the eye and the motion of the animal. Here we describe a recurrent neural circuit in Drosophila that compensates for blur and th
10.1016/j.neuron.2015.03.034	Closed-loop and activity-guided optogenetic control.	Neuron	Advances in optical manipulation and observation of neural activity have set the stage for widespread implementation of closed-loop and activity-guided optical control of neural circuit dynamics. Closing the loop optogenetically (i.e., basing optogenetic stimu
10.1093/pnasnexus/pgag173	Motor neurons integrate cholinergic inputs through spatial organization of diverse nicotinic receptors	PNAS Nexus	Abstract Neural circuit function depends not only on synaptic connectivity but also on the molecular composition and subcellular organization of neurotransmitter receptors. Here, we examine the expression, localization, and functional relevance of nicotinic ac
10.1016/j.neuroimage.2018.06.038	Graph theoretical modeling of baby brain networks	NeuroImage	The human brain undergoes explosive growth during the prenatal period and the first few postnatal years, establishing an early infrastructure for the later development of behaviors and cognitions. Revealing the developmental rules during the early phase is ess
10.1038/s41467-017-01755-2	Progress and challenges for understanding the function of cortical microcircuits in auditory processing	Nature Communications	An important outstanding question in auditory neuroscience is to identify the mechanisms by which specific motifs within inter-connected neural circuits affect auditory processing and, ultimately, behavior. In the auditory cortex, a combination of large-scale 
10.1016/j.neuron.2012.06.031	From functional architecture to functional connectomics	Neuron	Hubel and Wiesel‘s 1962 paper, “Receptive fields, binocular interaction and functional architecture in the cat“s visual cortex” reported several important discoveries: orientation columns, the distinct structures of simple and complex receptive fields, and bin
10.3390/cells11071077	Improved Fluorescent Proteins for Dual-Colour Post-Embedding CLEM	Cells	Post-embedding correlative light and electron microscopy (CLEM) has the advantage of high-precision registration and enables light and electron microscopy imaging of the same slice. However, its broad application has been hampered by the limited available fluo
10.1016/j.jinsphys.2013.05.011	Male control of mating duration following exposure to rivals in fruitflies	Journal of insect physiology	Graphical abstract
10.1016/j.physbeh.2026.115267	Linking Physiology to Behavioral Individuality in Drosophila melanogaster: Methods and Mechanisms.	Physiology and Behavior	Individuality refers to the consistent and unique patterns of behavior, temperament, and physiological traits that vary within the same species. Individual variations arise not only because of genetic predispositions, developmental experiences, and environment
10.1007/s11064-021-03275-4	The role of the dopamine transporter in the effects of amphetamine on sleep and sleep architecture in Drosophila	Neurochemical Research	The dopamine transporter (DAT) mediates the inactivation of released dopamine (DA) through its reuptake, and thereby plays an important homeostatic role in dopaminergic neurotransmission. Amphetamines exert their stimulant effects by targeting DAT and inducing
10.1016/j.neuron.2021.02.002	Expanding evolutionary neuroscience: insights from comparing variation in behavior.	Neuron	Neuroscientists have long studied species with convenient biological features to discover how behavior emerges from conserved molecular, neural, and circuit level processes. With the advent of new tools, from viral vectors and gene editing to automated behavio
10.1038/82910	Dendritic coincidence detection of EPSPs and action potentials	Nature Neuroscience	We describe a mechanism for coincidence detection mediated by the interaction between backpropagating action potentials and EPSPs in neocortical pyramidal neurons. At distal dendritic locations, appropriately timed EPSPs or oscillations could increase the ampl
10.1007/978-3-642-65340-7_4	The Morphological Organization of the Vertebrate Retina	Handbook of Sensory Physiology	
10.1113/jp276012	Specific synaptic input strengths determine the computational properties of excitation–inhibition integration in a sound localization circuit	Journal of Physiology	During the computation of sound localization, neurons of the lateral superior olive (LSO) integrate synaptic excitation arising from the ipsilateral ear with inhibition from the contralateral ear. We characterized the functional connectivity of the inhibitory 
10.1016/j.ydbio.2025.11.014	Optogenetic activation of primary sensory neurons induces metamorphosis in Ciona.	Developmental Biology	Metamorphosis is a key event in development that is conserved in many marine organisms. Ciona intestinalis type A induces metamorphosis through the settlement of papillae onto the substrate. The papilla consists of collocytes (CCs), primary sensory neurons (PS
10.1098/rsob.160240	NMJ-morph reveals principal components of synaptic morphology influencing structure–function relationships at the neuromuscular junction	Open Biology	The ability to form synapses is one of the fundamental properties required by the mammalian nervous system to generate network connectivity. Structural and functional diversity among synaptic populations is a key hallmark of network diversity, and yet we know 
10.1016/j.media.2023.103068	Space-feature measures on meshes for mapping spatial transcriptomics	Medical Image Anal.	Advances in the development of largely automated microscopy methods such as MERFISH for imaging cellular structures in mouse brains are providing spatial detection of micron resolution gene expression. While there has been tremendous progress made in the field
10.1523/jneurosci.1724-21.2021	Pathways for Memory, Cognition and Emotional Context: Hippocampal, Subgenual Area 25, and Amygdalar Axons Show Unique Interactions in the Primate Thal	Journal of Neuroscience	The reuniens nucleus (RE) is situated at the most ventral position of the midline thalamus. In rats and mice RE is distinguished by bidirectional connections with the hippocampus and medial prefrontal cortex (mPFC) and a role in memory and cognition. In primat
10.1038/s41586-022-04433-6	Differential mechanisms underlie trace and delay conditioning in Drosophila	Nature	Two forms of associative learning-delay conditioning and trace conditioning-have been widely investigated in humans and higher-order mammals 1 . In delay conditioning, an unconditioned stimulus (for example, an electric shock) is introduced in the final moment
10.7554/elife.20172	Genetic defects in β-spectrin and tau sensitize C. elegans axons to movement-induced damage via torque-tension coupling	eLife	Our bodies are in constant motion and so are the neurons that invade each tissue. Motion-induced neuron deformation and damage are associated with several neurodegenerative conditions. Here, we investigated the question of how the neuronal cytoskeleton protect
10.1523/jneurosci.1019-09.2009	Intact LTP but reduced connectivity between neocortical Layer 5 pyramidal neurons in a mouse model of Rett Syndrome	Journal of Neuroscience	Mutations in MECP2 cause Rett syndrome and some related forms of mental retardation and autism. Mecp2-null mice exhibit symptoms reminiscent of Rett syndrome including deficits in learning. Previous reports demonstrated impaired long-term potentiation (LTP) in
10.1073/pnas.1915446116	The network architecture of rat intrinsic interbrain (diencephalic) macroconnections	Proceedings of the National Academy of S	Significance As part of a systematic macroneuroscience project to clarify the general organizing principles of a mammalian nervous system, the architecture of the rat intrainterbrain network was examined with network analysis tools. This bilateral network disp
10.1111/jmi.70108	The ancient trading hubs of modern science: Bridging the divide between microscopists and data scientists	Journal of Microscopy	Biomedical imaging is increasingly defined by a paradox: advances in microscopy now enable the routine generation of extraordinarily rich, high‐dimensional datasets, yet the extraction of reproducible, biologically meaningful insight from those data often rema
10.1162/netn.a.533	An entropic measure of diverse specialization highlights multifunctional neurons in annotated connectomes	bioRxiv	The creation and curation of synaptic-level neuronal networks, or connectomes, enables the study of the relationship between neuronal structure and function. Topological characteristics of neuronal networks have been studied extensively. Separately, there have
10.1126/scirobotics.adx7524	Fly motion vision maximizes signal energy transfer between mechanical input and sensor output	Sci. Robotics	Insects achieve agile flight using a sensor-rich control architecture whose embodiment eliminates the need for complex computation. For example, their visual systems are tuned to detect the optic flow associated with specific self-motions, but what functional 
10.1093/bioinformatics/btaf339	SpyDen: simplifying molecular and structural analysis across spines and dendrites	Bioinform.	Abstract Motivation Investigating the molecular composition of different neural compartments such as axons, dendrites, or synapses is critical for understanding learning and memory. State-of-the-art microscopy techniques now resolve individual molecules and pi
10.1007/s00795-018-0193-z	Decreased number and increased volume with mitochondrial enlargement of cerebellar synaptic terminals in a mouse model of chronic demyelination	Medical Molecular Morphology	Impaired nerve conduction, axonal degeneration, and synaptic alterations contribute to neurological disabilities in inflammatory demyelinating diseases. Cerebellar dysfunction is associated with demyelinating disorders, but the alterations of axon terminals in
10.1038/s41586-021-03778-8	Connectomes across development reveal principles of brain maturation	Nature	An animal’s nervous system changes as its body grows from birth to adulthood and its behaviours mature1–8. The form and extent of circuit remodelling across the connectome is unknown3,9–15. Here we used serial-section electron microscopy to reconstruct the ful
10.3389/fncir.2022.886302	Advancements in the Quest to Map, Monitor, and Manipulate Neural Circuitry	Frontiers in Neural Circuits	Neural circuits and the cells that comprise them represent the functional units of the brain. Circuits relay and process sensory information, maintain homeostasis, drive behaviors, and facilitate cognitive functions such as learning and memory. Creating a func
10.1016/j.neuroimage.2015.10.051	In vivo Mapping of Macroscopic Neuronal Projections in the Mouse Hippocampus using High-resolution Diffusion MRI	NeuroImage	Recent developments in diffusion magnetic resonance imaging (MRI) make it a promising tool for non-invasive mapping of the spatial organization of axonal and dendritic networks in gray matter regions of the brain. Given the complex cellular environments, in wh
10.1016/j.conb.2012.03.011	Building Retinal Connectomes	Current Opinion in Neurobiology	Understanding vertebrate vision depends on knowing, in part, the complete network graph of at least one representative retina. Acquiring such graphs is the business of synaptic connectomics, emerging as a practical technology due to improvements in electron im
10.1098/rstb.1986.0056	The structure of the nervous system of the nematode Caenorhabditis elegans.	Philosophical transactions of the Royal 	Abstract The structure and connectivity of the nervous system of the nematode Caenorhabditis elegans has been deduced from reconstructions of electron micrographs of serial sections. The hermaphrodite nervous system has a total complement of 302 neurons, which
10.1073/pnas.2304851120	Differential second messenger signaling via dopamine neurons bidirectionally regulates memory retention	Proceedings of the National Academy of S	Significance Intracellular signaling via the second messengers plays pivotal roles in learning and memory, whose interplay must coordinately operate within a neuron to accommodate the given situation of the animals. While dopamine neurons are well known to ind
10.7554/elife.53350	The natverse, a versatile toolbox for combining and analysing neuroanatomical data	eLife	To analyse neuron data at scale, neuroscientists expend substantial effort reading documentation, installing dependencies and moving between analysis and visualisation environments. To facilitate this, we have developed a suite of interoperable open-source R p
10.1038/s41592-025-02946-2	Using comparative connectomics to understand variability and evolution in neural circuits	Nature Methods	
10.1016/j.jsb.2026.108339	The mantis shrimp eye imaged in 3D using 4th generation synchrotron multiscale phase contrast tomography.	Journal of Structural Biology	The stomatopod eye is a fascinating biological system capable of detecting both colour and polarization of light, making it a highly complex, mixed-tissue sample. In the investigation of complex biological systems, three-dimensional methods spanning multiple l
10.1073/pnas.052151299	General and variable features of varicosity spacing along unmyelinated axons in the hippocampus and cerebellum	Proceedings of the National Academy of S	Along unmyelinated central axons, synapses occur at focal swellings called axonal varicosities (boutons). The mechanisms regulating how frequently synapses and varicosities occur along axons remain poorly understood. Here, to investigate varicosity distributio
10.1016/j.neuron.2008.12.033	Motor control in a Drosophila taste circuit	Neuron	Tastes elicit innate behaviors critical for directing animals to ingest nutritious substances and reject toxic compounds, but the neural basis of these behaviors is not understood. Here, we use a neural silencing screen to identify neurons required for a simpl
10.1016/j.cub.2019.11.050	Colour Vision: Self-Centered Fly Photoreceptors Communicate over Distances.	Current Biology	A new study shows that the synaptically interconnected axon terminals of colour-sensitive fly photoreceptors that sample the same point in visual space receive additional inhibition from surrounding units; the resulting additional chromatic comparisons result 
10.1007/s12021-014-9249-y	Adaptive Image Enhancement for Tracing 3D Morphologies of Neurons and Brain Vasculatures	Neuroinformatics	It is important to digitally reconstruct the 3D morphology of neurons and brain vasculatures. A number of previous methods have been proposed to automate the reconstruction process. However, in many cases, noise and low signal contrast with respect to the imag
10.1101/2025.05.28.656524	Macroscale Connectivity in the Octopus brain		Comparative studies support the existence of functional analogies between given areas in the octopus and mammalian brains. Despite marked phylogenetic distance, the central nervous system of cephalopod mollusks is characterized by a complex network of anatomic
10.1101/2020.09.22.309021	Transsynaptic mapping of Drosophila mushroom body output neurons	bioRxiv	The Mushroom Body (MB) is a well-characterized associative memory structure within the Drosophila brain. Although previous studies have analyzed MB connectivity and provided a map of inputs and outputs, a detailed map of the downstream targets is missing. Usin
10.1101/2024.11.24.625067	Global Neuron Shape Reasoning with Point Affinity Transformers		Abstract Connectomics is a field of neuroscience that maps the brain’s intricate wiring diagram. Accurate neuron segmentation from microscopy volumes is essential for automating connectome reconstruction. However, state-of-the-art algorithms use image-based co
10.1109/tpami.2020.2980827	The Mutex Watershed and its Objective: Efficient, Parameter-Free Graph Partitioning	IEEE Transactions on Pattern Analysis an	Image partitioning, or segmentation without semantics, is the task of decomposing an image into distinct segments, or equivalently to detect closed contours. Most prior work either requires seeds, one per segment; or a threshold; or formulates the task as mult
10.1038/s41586-021-04071-4	Temporal transitions in the post-mitotic nervous system of Caenorhabditis elegans	Nature	In most animals, the majority of the nervous system is generated and assembled into neuronal circuits during embryonic development1. However, during juvenile stages, nervous systems still undergo extensive anatomical and functional changes to eventually form a
10.1016/j.patrec.2013.06.001	Synapse classification and localization in Electron Micrographs	Pattern Recognition Letters	
10.1038/nrn.2017.85	Neuronal cell-type classification: challenges, opportunities and the path forward	Nature Reviews Neuroscience	Neurons have diverse molecular, morphological, connectional and functional properties. We believe that the only realistic way to manage this complexity - and thereby pave the way for understanding the structure, function and development of brain circuits - is 
10.1016/j.cell.2013.11.036	Multilevel modulation of a sensory motor circuit during C. elegans sleep and arousal	Cell	Sleep is characterized by behavioral quiescence, homeostasis, increased arousal threshold, and rapid reversibility. Understanding how these properties are encoded by a neuronal circuit has been difficult, and no single molecular or neuronal pathway has been sh
10.1016/b978-0-12-416026-2.00017-0	Bridging microscopes: 3D correlative light and scanning electron microscopy of complex biological structures.	Methods in Cell Biology	The rationale of correlative light and electron microscopy (CLEM) is to collect data on different information levels--ideally from an identical area on the same sample--with the aim of combining datasets at different levels of resolution to achieve a more holi
10.3389/fnbeh.2022.1072571	Arc-driven mGRASP highlights CA1 to CA3 synaptic engrams	Frontiers in Behavioral Neuroscience	Subpopulations of neurons display increased activity during memory encoding and manipulating the activity of these neurons can induce artificial formation or erasure of memories. Thus, these neurons are thought to be cellular engrams. Moreover, correlated acti
10.1016/j.neuron.2019.08.004	Functional logic of layer 2/3 inhibitory connectivity in ferret visual cortex	Neuron	Summary Understanding how cortical inhibition shapes circuit function requires identifying the connectivity rules relating the response properties of inhibitory interneurons and their postsynaptic targets. Here we explore the orientation tuning of layer 2/3 in
10.1038/nn.3189	MEF2 negatively regulates learning-induced structural plasticity and memory formation	Nature Neuroscience	Memory formation is thought to be mediated by dendritic-spine growth and restructuring. Myocyte enhancer factor 2 (MEF2) restricts spine growth in vitro, suggesting that this transcription factor negatively regulates the spine remodeling necessary for memory f
10.1016/j.neuron.2011.02.057	Maturation of a Recurrent Excitatory Neocortical Circuit by Experience-Dependent Unsilencing of Newly-Formed Dendritic Spines	Neuron	SUMMARY Local recurrent excitatory circuits are ubiquitous in neocortex, yet little is known about their development or architecture. Here we introduce a quantitative technique for efficient single cell resolution circuit mapping using 2-photon (2P) glutamate 
10.1523/jneurosci.2520-11.2011	Dendritic Spine Dynamics Regulate the Long-Term Stability of Synaptic Plasticity	Journal of Neuroscience	Long-term synaptic plasticity requires postsynaptic influx of Ca2+ and is accompanied by changes in dendritic spine size. Unless Ca2+ influx mechanisms and spine volume scale proportionally, changes in spine size will modify spine Ca2+ concentrations during su
10.1017/s0952523804215048	Transmission of single photon signals through a binary synapse in the mammalian retina	Visual Neuroscience	At very low light levels the sensitivity of the visual system is determined by the efficiency with which single photons are captured, and the resulting signal transmitted from the rod photoreceptors through the retinal circuitry to the ganglion cells and on to
10.1016/j.neuron.2018.07.005	LINEAR SUMMATION OF INPUTS UNDERLIES DIRECTION SELECTIVITY IN DROSOPHILA	Neuron	SUMMARY While linear mechanisms lay the foundations of feature selectivity in many brain areas, direction selectivity in the elementary motion detector (EMD) of the fly has become a paradigm of nonlinear neuronal computation. We have bridged this divide by dem
10.22443/rms.mmc2021.197	Efficient data annotation for large-scale machine learning-based segmentations with webKnossos	Proceedings of the Microscience Microsco	
10.1371/journal.pcbi.1009196	Partial information decomposition reveals that synergistic neural integration is greater downstream of recurrent information flow in organotypic corti	PLoS Comput. Biol.	The directionality of network information flow dictates how networks process information. A central component of information processing in both biological and artificial neural networks is their ability to perform synergistic integration–a type of computation.
10.1016/j.conb.2011.09.010	Sparse and combinatorial neuron labelling.	Current Opinion in Neurobiology	Sparse, random labelling of individual cells is a key approach to study brain circuit organisation and development. An array of methods based on genetic engineering now complements older methods such as Golgi staining, facilitating analysis while providing hig
10.32469/10355/110966	The secretory-excretory system of the nematode Caenorhabditis elegans		The secretory-excretory system of C. elegans, reconstructed from serial-section electron micrographs of larvae, is composed of four cells, whose nuclei lie on the ventral side of the pharynx and adjacent intestine. (1) The first of these, the pore cell, enclos
10.1126/science.1100815	Target Cell-Dependent Normalization of Transmitter Release at Neocortical Synapses	Science	The efficacy and short-term modification of neocortical synaptic connections vary with the type of target neuron. We investigated presynaptic Ca 2+ and release probability at single synaptic contacts between pairs of neurons in layer 2/3 of the rat neocortex. 
10.1101/2021.01.22.427744	Bio-instantiated recurrent neural networks	bioRxiv	Biological neuronal networks (BNNs) are a source of inspiration and analogy making for researchers that focus on artificial neuronal networks (ANNs). Moreover, neuroscientists increasingly use ANNs as a model for the brain. Despite certain similarities between
10.1016/j.cois.2017.09.011	Learning from connectomics on the fly.	Current Opinion in Insect Science	Parallels between invertebrates and vertebrates in nervous system development, organisation and circuits are powerful reasons to use insects to study the mechanistic basis of behaviour. The last few years have seen the generation in Drosophila melanogaster of 
10.1038/s41593-021-00914-5	Mouse visual cortex areas represent perceptual and semantic features of learned visual categories	Nature Neuroscience	Associative memories are stored in distributed networks extending across multiple brain regions. However, it is unclear to what extent sensory cortical areas are part of these networks. Using a paradigm for visual category learning in mice, we investigated whe
10.1016/j.neuron.2013.09.034	A PDF/NPF neuropeptide signaling circuitry of male Drosophila melanogaster controls rival-induced prolonged mating	Neuron	SUMMARY A primary function of males for many species involves mating with females for reproduction. Drosophila melanogaster males respond to the presence of other males by prolonging mating duration to increase the chance of passing on their genes. To understa
10.1155/2012/795291	Development of a Scheme and Tools to Construct a Standard Moth Brain for Neural Network Simulations	Computational Intelligence and Neuroscie	Understanding the neural mechanisms for sensing environmental information and controlling behavior in natural environments is a principal aim in neuroscience. One approach towards this goal is rebuilding neural systems by simulation. Despite their relatively s
10.1016/j.neuron.2016.09.037	A LRRK2-Dependent EndophilinA Phosphoswitch Is Critical for Macroautophagy at Presynaptic Terminals.	Neuron	Synapses are often far from the soma and independently cope with proteopathic stress induced by intense neuronal activity. However, how presynaptic compartments turn over proteins is poorly understood. We show that the synapse-enriched protein EndophilinA, thu
10.3389/fnins.2026.1750211	Sleep regulation in Drosophila: a review of neural circuits and genetics	Frontiers in Neuroscience	Sleep in Drosophila melanogaster is regulated by a complex and distributed network of neural circuits that are influenced by factors such as internal state, circadian timing, and prior experiences. While no single “sleep center” has been identified, key brain 
10.1017/s1431927614012999	Positional Correlative Anatomy of Invertebrate Model Organisms Increases Efficiency of TEM Data Production	Microscopy and Microanalysis	Abstract Transmission electron microscopy (TEM) is an important tool for studies in cell biology, and is essential to address research questions from bacteria to animals. Recent technological innovations have advanced the entire field of TEM, yet classical tec
10.1523/jneurosci.3192-10.2010	Synaptic estrogen receptor-alpha levels in prefrontal cortex in female rhesus monkeys and their correlation with cognitive performance	Journal of Neuroscience	In rat hippocampus, estrogen receptor-α (ER-α) can initiate nongenomic signaling mechanisms that modulate synaptic plasticity in response to either circulating or locally synthesized estradiol (E). Here we report quantitative electron microscopic data demonstr
10.1103/kjx5-1hwy	Phase transitions in in vivo or in vitro populations of spiking neurons belong to different universality classes	PRX Life	The “critical brain hypothesis” posits that neural circuitry may be tuned close to a “critical point” or “phase transition”—a boundary between different operating regimes of the circuit. The renormalization group and theory of critical phenomena explain how sy
10.1038/nrn988	Role of neurotrophins in central synapse formation and stabilization	Nature Reviews Neuroscience	
10.1038/s41586-024-08255-6	Social state alters vision using three circuit mechanisms in Drosophila	Nature	Animals are often bombarded with visual information and must prioritize specific visual features based on their current needs. The neuronal circuits that detect and relay visual features have been well studied1, 2, 3, 4, 5, 6, 7–8. Much less is known about how
10.3389/fncel.2018.00011	Internal State Dependent Odor Processing and Perception—The Role of Neuromodulation in the Fly Olfactory System	Frontiers in Cellular Neuroscience	Animals rely heavily on their sense of olfaction to perform various vital interactions with an ever-in-flux environment. The turbulent and combinatorial nature of air-borne odorant cues demands the employment of various coding strategies, which allow the anima
10.1523/eneuro.0447-24.2025	Neuronal Activity Regulating the Dauer Entry Decision in Caenorhabditis elegans	eNeuro	The life cycle of the model nematode Caenorhabditis elegans involves a choice between two alternative developmental trajectories. Hermaphroditic larvae can either become reproductive adults or, under conditions of crowding or low food availability, enter a lon
10.1016/0278-4327(86)90010-6	Chapter 7 Comparative studies on horizontal cells and a note on microglial cells	Progress in Retinal Research	
10.31887/dcns.2018.20.2/gcollin	Connectome development and a novel extension to the neurodevelopmental model of schizophrenia	Dialogues in Clinical Neuroscience	The brain is the ultimate adaptive system, a complex network organized across multiple levels of spatial and temporal resolution that is sculpted over several decades via its interactions with the environment. This review sets out to examine how fundamental bi
10.1101/2023.08.07.552264	Assemblies, synapse clustering, and network topology interact with plasticity to explain structure-function relationships of the cortical connectome	bioRxiv	Synaptic plasticity underlies the brain’s ability to learn and adapt. While experiments in brain slices have revealed mechanisms and protocols for the induction of plasticity between pairs of neurons, how these synaptic changes are coordinated in biological ne
