10.3389/fncel.2014.00008	Genetic dissection of GABAergic neural circuits in mouse neocortex	Frontiers in Cellular Neuroscience	Diverse and flexible cortical functions rely on the ability of neural circuits to perform multiple types of neuronal computations. GABAergic inhibitory interneurons significantly contribute to this task by regulating the balance of activity, synaptic integrati
10.1371/journal.pone.0145034	Correlative Fluorescence and Scanning Electron Microscopy of Labelled Core Fucosylated Glycans Using Cryosections Mounted on Carbon-Patterned Glass Sl	PLoS ONE	The aim of the study is co-localization of N-glycans with fucose attached to N-acetylglucosamine in α1,3 linkage, that belong to immunogenic carbohydrate epitopes in humans, and N-glycans with α1,6-core fucose typical for mammalian type of N-linked glycosylati
10.1523/jneurosci.3062-05.2006	Calcium Spikes in Basal Dendrites of Layer 5 Pyramidal Neurons during Action Potential Bursts	Journal of Neuroscience	Patch-clamp recording from dendrites has lead to a significant increase in our understanding of the mechanisms underlying signal integration and propagation in neurons. The majority of synaptic input to neurons, however, is made onto small-diameter dendrites, 
10.1038/s41598-026-50758-x	Telecommunication-inspired network models of healthy and diseased brains	Scientific Reports	Recent advances in nanoelectronics have spurred increased interest in the human brain and its complex functions. Numerous studies have explored brain behavior in varying levels of detail, from individual neurons to entire lobes. Intricately structured, the bra
10.3390/biomimetics11030188	Bio-Inspired Feedback Visual Network for Robust Small-Target Motion Detection in Complex Environments	Biomimetics	In dynamic and complex real-world environments, artificial intelligence (AI) vision systems continue to face significant challenges in accurately detecting and tracking small objects. The core difficulty lies in the fact that small targets usually exhibit limi
10.1016/j.neuron.2012.06.009	Development and Plasticity of the Primary Visual Cortex	Neuron	Hubel and Wiesel began the modern study of development and plasticity of primary visual cortex (V1), discovering response properties of cortical neurons that distinguished them from their inputs and that were arranged in a functional architecture. Their findin
10.1038/nn.3488	Tuned Thalamic Excitation is Amplified by Visual Cortical Circuits	Nature Neuroscience	Cortical neurons in thalamic recipient layers receive excitation from the thalamus and the cortex. The relative contribution of these two sources of excitation to sensory tuning is poorly understood. We optogenetically silenced the visual cortex of mice to iso
10.1007/s12264-022-00819-8	Optimal Timing of a Commonly-Used Rabies Virus for Neural Recording and Manipulation	Neuroscience Bulletin	
10.1371/journal.pone.0035603	High-Throughput Single-Cell Manipulation in Brain Tissue	PLoS ONE	The complexity of neurons and neuronal circuits in brain tissue requires the genetic manipulation, labeling, and tracking of single cells. However, current methods for manipulating cells in brain tissue are limited to either bulk techniques, lacking single-cel
10.7554/elife.62567	Circuits for integrating learned and innate valences in the insect brain	eLife	Animal behavior is shaped both by evolution and by individual experience. Parallel brain pathways encode innate and learned valences of cues, but the way in which they are integrated during action-selection is not well understood. We used electron microscopy t
10.3389/fncir.2026.1870424	Volume electron microscopy in axon regeneration research: insights into mitochondria, endoplasmic reticulum, and membrane contacts	Frontiers in Neural Circuits	Analysing organelle structures in tissue samples that preserve the in vivo environment, rather than in isolated cells, can provide valuable information on the mechanisms underlying nerve recovery and repair. However, determining organelle ultrastructure within
10.1016/j.neuron.2014.04.008	Chemogenetic synaptic silencing of neural circuits localizes a hypothalamus→midbrain pathway for feeding behavior.	Neuron	Brain function is mediated by neural circuit connectivity, and elucidating the role of connections is aided by techniques to block their output. We developed cell-type-selective, reversible synaptic inhibition tools for mammalian neural circuits by leveraging 
10.1073/pnas.2608896123	Fly navigational responses exploit plume-specific odor motion and gradient cues	Proceedings of the National Academy of S	Odor cues guide animals to food and mates. Different environmental conditions can create differently patterned odor plumes, making navigation more challenging. Prior work has shown that animals turn upwind when they detect odor and cast crosswind when they los
10.1101/293019	High-resolution data-driven model of the mouse connectome	bioRxiv	Knowledge of mesoscopic brain connectivity is important for understanding inter- and intra-region information processing. Models of structural connectivity are typically constructed and analyzed with the assumption that regions are homogeneous. We instead use 
10.1093/cercor/bhh019	Enhanced temporal non-linearities in human object-related occipito-temporal cortex.	Cerebral Cortex	To what extent does neural activation in human visual cortex follow the temporal dynamics of the optical retinal stimulus? Specifically, to what extent does stimulus evoked neural activation persist after stimulus termination? In the present study, we used fun
10.1016/j.isci.2025.114507	A distribution-aware semi-supervised pipeline for cost-effective neuron segmentation	bioRxiv	Semi-supervised learning offers a cost-effective approach for neuron segmentation in electron microscopy (EM) volumes. This technique leverages extensive unlabeled data to regularize supervised training for more robust predictions of neuron boundaries. However
10.1111/j.1365-2818.2012.03638.x	High resolution imaging of neuronal connectivity	Journal of Microscopy	Summary Connectomics is an emerging field that aims to generate and analyse neuronal connectivity data with high‐throughput to gain knowledge about the brain. The realization of this goal largely depends on the development of innovative microscopy techniques t
10.1002/glia.24290	Focused ion beam‐scanning electron microscopy links pathological myelin outfoldings to axonal changes in mice lacking Plp1 or Mag	Glia	Healthy myelin sheaths consist of multiple compacted membrane layers closely encasing the underlying axon. The ultrastructure of CNS myelin requires specialized structural myelin proteins, including the transmembrane‐tetraspan proteolipid protein (PLP) and the
10.1016/j.nbd.2022.105981	Local diffusion in the extracellular space of the brain.	Neurobiology of Disease	The brain extracellular space (ECS) is a vast interstitial reticulum of extreme morphological complexity, composed of narrow gaps separated by local expansions, enabling interconnected highways between neural cells. Constituting on average 20% of brain volume,
10.1016/j.neuron.2014.11.016	Fmr1 KO and Fenobam Treatment Differentially Impact Distinct Synapse Populations of Mouse Neocortex	Neuron	SUMMARY Cognitive deficits in fragile X syndrome (FXS) are attributed to molecular abnormalities of the brain’s vast and heterogeneous synapse populations. Unfortunately, the density of synapses coupled with their molecular heterogeneity presents formidable ch
10.7554/elife.63532	Glia actively sculpt sensory neurons by controlled phagocytosis to tune animal behavior	bioRxiv	Glia in the central nervous system engulf neuron fragments during synapse remodeling and recycling of photoreceptor outer-segments. Whether glia passively clear shed neuronal debris, or actively remove neuron fragments is unknown. How pruning of single-neuron 
10.3389/fnsyn.2021.754814	Towards a Comprehensive Optical Connectome at Single Synapse Resolution via Expansion Microscopy	Frontiers in Synaptic Neuroscience	Mapping and determining the molecular identity of individual synapses is a crucial step towards the comprehensive reconstruction of neuronal circuits. Throughout the history of neuroscience, microscopy has been a key technology for mapping brain circuits. Howe
10.7554/elife.98171	Individuality across environmental context in Drosophila melanogaster	eLife	Animal behavior is individually variable, and this variability is often consistent over time, a phenomenon called individuality or personality when multiple traits are involved. However, most studies test individuality in only one environment, even though beha
10.1113/jp270979	Binaural blood flow control by astrocytes: listening to synapses and the vasculature	Journal of Physiology	Abstract Astrocytes are the most common glial cells in the brain with fine processes and endfeet that intimately contact both neuronal synapses and the cerebral vasculature. They play an important role in mediating neurovascular coupling (NVC) via several astr
10.1038/s41593-022-01219-x	A whole-brain monosynaptic input connectome to neuron classes in mouse visual cortex	bioRxiv	The authors developed an optimized rabies tracing system for generating brain-wide monosynaptic input connectomes, and applied it in mouse visual cortex to reveal topographically organized subnetworks co-defined by visual areas, layers and cell classes. Identi
10.1152/jn.00124.2017	Adaptation modulates correlated subthreshold response variability in visual cortex.	Journal of Neurophysiology	Correlated response variability has profound implications for stimulus encoding, yet our understanding of this phenomenon is based largely on spike data. Here, we investigate the dynamics and mechanisms of membrane potential-correlated variability (CC) in visu
10.1101/2025.07.08.663701	Deep mapping of the endomembrane system of cerebellar Purkinje neurons	bioRxiv	Neuronal function relies on the precise spatial organization of intracellular membrane-bounded organelles involved in anabolism and Ca2+ sequestration, such as the Golgi apparatus, mitochondria and the endoplasmic reticulum (ER), along with structures involved
10.1016/bs.mcb.2019.04.007	Computational methods for stitching, alignment, and artifact correction of serial section data.	Methods in Cell Biology	Imaging large samples at the resolution offered by electron microscopy is typically achieved by sequentially recording overlapping tiles that are later combined to seamless mosaics. Mosaics of serial sections are aligned to reconstruct three-dimensional volume
10.1111/1744-7917.13270	Deciphering the cellular heterogeneity of the insect brain with single‐cell RNA sequencing	Insect Science	Insects show highly complicated adaptive and sophisticated behaviors, including spatial orientation skills, learning ability, and social interaction. These behaviors are controlled by the insect brain, the central part of the nervous system. The tiny insect br
10.1101/2025.02.10.633538	Self-supervised image restoration in coherent X-ray neuronal microscopy		ABSTRACT Coherent X-ray microscopy is emerging as a transformative technology for neuronal imaging, with the potential to offer a scalable solution for reconstruction of neural circuits in millimeter sized tissue volumes. Specifically, X-ray holographic nanoto
10.1371/journal.pcbi.1013733	Axon collateralization and focal myelin dystrophy alter action potential propagation in multicompartment pyramidal neuron models	PLoS Computational Biology	Action potentials (APs) propagate along axons to enable precise and rapid neuronal communication. Axon collaterals extend a given neuron’s range by distributing signals to multiple targets, but also increase its electrical demands. Myelination facilitates salt
10.64898/2026.01.18.700161	Divergent excitatory and inhibitory signaling in a head direction circuit	bioRxiv	Neural cell types are often clustered into inhibitory, excitatory, or neuromodulatory populations. However, the signaling mechanism between two neurons ultimately depends on their neurotransmitter-receptor pairings. Here, we demonstrate an example of a glutama
10.1109/cvpr.2018.00971	Guided Proofreading of Automatic Segmentations for Connectomics	2018 IEEE/CVF Conference on Computer Vis	Automatic cell image segmentation methods in connectomics produce merge and split errors, which require correction through proofreading. Previous research has identified the visual search for these errors as the bottleneck in interactive proofreading. To aid e
10.3389/fendo.2020.00461	Drosophila Insulin-Like Peptide 8 (DILP8) in Ovarian Follicle Cells Regulates Ovulation and Metabolism	bioRxiv	In Drosophila eight insulin-like peptides (DILP1-8) are encoded on separate genes. These DILPs are characterized by unique spatial and temporal expression patterns during the lifecycle. Whereas functions of several of the DILPs have been extensively investigat
10.1101/2025.09.05.674544	A cortical output channel for perceptual categorization	bioRxiv	Perceptual categorization allows the brain to transform diverse sensory inputs into discrete representations that support flexible behavior [1–7]. Auditory cortex (ACtx) has been implicated in this process [8–14], but the cell-type-specific circuits that imple
10.1145/2484838.2484870	The Open Connectome Project Data Cluster: Scalable Analysis and Vision for High-Throughput Neuroscience	International Conference on Statistical 	We describe a scalable database cluster for the spatial analysis and annotation of high-throughput brain imaging data, initially for 3-d electron microscopy image stacks, but for time-series and multi-channel data as well. The system was designed primarily for
10.1007/s00422-009-0343-4	Emergence of network structure due to spike-timing-dependent plasticity in recurrent neuronal networks III: Partially connected neurons driven by spon	Biological cybernetics	In contrast to a feed-forward architecture, the weight dynamics induced by spike-timing-dependent plasticity (STDP) in a recurrent neuronal network is not yet well understood. In this article, we extend a previous study of the impact of additive STDP in a recu
10.1016/s0896-6273(00)80788-6	Efficacy of thalamocortical and intracortical synaptic connections: quanta, innervation, and reliability.	Neuron	Thalamocortical (TC) synapses carry information into the neocortex, but they are far outnumbered by excitatory intracortical (IC) synapses. We measured the synaptic properties that determine the efficacy of TC and IC axons converging onto spiny neurons of laye
10.1038/s41586-022-04418-5	A global timing mechanism regulates cell-type-specific wiring programmes	Nature	The assembly of neural circuits is dependent on precise spatiotemporal expression of cell recognition molecules1–5. Factors controlling cell type specificity have been identified6–8, but how timing is determined remains unknown. Here we describe induction of a
10.1111/ejn.12813	Type 2 wide‐field amacrine cells in TH::GFP mice show a homogenous synapse distribution and contact small ganglion cells	European Journal of Neuroscience	Abstract In vertebrate retinas, wide‐field amacrine cells represent a diverse class of interneurons, important for the extraction of selective features, like motion or objects, from the visual scene. Most types of wide‐field amacrine cells lack dedicated outpu
10.3788/cjl240730	面向神经功能环路解析的全光生理技术	Chinese Journal of Lasers	构建神经联接图谱是揭示脑工作原理的关键，被认为是全面理解认知神经基础的必由之路。近年来，得益于光学技术和功能蛋白的发展，人们已经可以利用基于功能指示蛋白的荧光成像技术进行神经活动观测，同时也可以利用基于光敏蛋白的光遗传技术进行神经活动调控。全光生理技术将上述基于光学技术的神经活动观测与调控相结合，相比于常规电生理技术具有低侵入性、高空间分辨率、高通量等优点，成为在体神经功能环路解析的理想手段。针对面向神经功能环路解析的全光生理技术，本文首先回顾了目前常用功能蛋白的原理和类型，然后介绍了不同类型全光生理系统的组成及特
10.1101/lm.053918.124	An integrative sensor of body states: how the mushroom body modulates behavior depending on physiological context	Learning & memory (Cold Spring Harbor, N	The brain constantly compares past and present experiences to predict the future, thereby enabling instantaneous and future behavioral adjustments. Integration of external information with the animal's current internal needs and behavioral state represents a k
10.1038/nature12107	Structural and molecular interrogation of intact biological systems	Nature	Obtaining high-resolution information from a complex system, while maintaining the global perspective needed to understand system function, represents a key challenge in biology. Here we address this challenge with a method (termed CLARITY) for the transformat
10.1038/s41593-026-02257-5	Neural sequences underlying directed turning in Caenorhabditis elegans	Nature Neuroscience	Complex behaviors, such as navigation, rely on sequenced motor outputs that combine to generate effective movement. The brain-wide organization of the circuits that integrate sensory signals to select appropriate motor sequences remains poorly understood. Here
10.1177/1073858412468794	Genetically Encoded Calcium Indicators and Astrocyte Calcium Microdomains	The Neuroscientist	The discovery of intracellular Ca 2+ signals within astrocytes has changed our view of how these ubiquitous cells contribute to brain function. Classically thought merely to serve supportive functions, astrocytes are increasingly thought to respond to, and reg
10.1038/s41587-021-00986-5	High-throughput mapping of a whole rhesus monkey brain at micrometer resolution	Nature Biotechnology	Whole-brain mesoscale mapping in primates has been hindered by large brain sizes and the relatively low throughput of available microscopy methods. Here, we present an approach that combines primate-optimized tissue sectioning and clearing with ultrahigh-speed
10.1016/j.cell.2013.08.060	Asymmetric inheritance of centrosome-associated primary cilium membrane directs ciliogenesis after cell division.	Cell	Primary cilia are key sensory organelles that are thought to be disassembled prior to mitosis. Inheritance of the mother centriole, which nucleates the primary cilium, in relation to asymmetric daughter cell behavior has previously been studied. However, the f
10.1016/j.cell.2015.11.025	Simple, scalable proteomic imaging for high-dimensional profiling of intact systems	Cell	SUMMARY Combined measurement of diverse molecular and anatomical traits that span multiple levels remains a major challenge in biology. Here, we introduce a simple method that enables proteomic imaging for scalable, integrated, high-dimensional phenotyping of 
10.1007/s00441-021-03482-z	A micro-CT-based standard brain atlas of the bumblebee	Cell and Tissue Research	In recent years, bumblebees have become a prominent insect model organism for a variety of biological disciplines, particularly to investigate learning behaviors as well as visual performance. Understanding these behaviors and their underlying neurobiological 
10.1016/j.bbamcr.2022.119428	A multifunctional peroxidase-based reaction for imaging, sensing and networking of spatial biology.	Biochimica et biophysica acta. Molecular	Peroxidase is a heme-containing enzyme that reduces hydrogen peroxide to water by extracting electron(s) from aromatic compounds via a sequential turnover reaction. This reaction can generate various aromatic radicals in the form of short-lived "spray" molecul
10.1038/d41586-025-00908-4	A map of neural signals and circuits traces the logic of brain computation	Nature	
10.1038/s41467-017-02560-7	Architecture of a mammalian glomerular domain revealed by novel volume electroporation using nanoengineered microelectrodes	Nature Communications	Dense microcircuit reconstruction techniques have begun to provide ultrafine insight into the architecture of small-scale networks. However, identifying the totality of cells belonging to such neuronal modules, the “inputs” and “outputs,” remains a major chall
10.3389/fnsys.2018.00006	Neural Control of Startle-Induced Locomotion by the Mushroom Bodies and Associated Neurons in Drosophila	Frontiers in Systems Neuroscience	Startle-induced locomotion is commonly used in Drosophila research to monitor locomotor reactivity and its progressive decline with age or under various neuropathological conditions. A widely used paradigm is startle-induced negative geotaxis (SING), in which 
10.1017/s0952523800002315	Development of morphological types and distribution patterns of amacrine cells immunoreactive to tyrosine hydroxylase in the cat retina	Visual Neuroscience	Abstract Using an antibody against tyrosine hydroxylase on newborn to 30-day kitten retinas, we have been able to follow the development of the dopaminergic amacrine cells of the cat retina by light-microscopical investigations of retinal wholemounts. The Type
10.1111/adb.13304	Alcohol sensitivity and tolerance encoding in sleep regulatory circadian neurons in Drosophila	Addiction Biology	Alcohol tolerance is a simple form of behavioural and neural plasticity that occurs with the first drink. Neural plasticity in tolerance is likely a substrate for longer term adaptations that can lead to alcohol use disorder. Drosophila develop tolerance with 
10.1016/j.softx.2025.102081	MitoSeg: Mitochondria Segmentation Tool	SoftwareX	Recent studies suggest a potential link between the physical structure of mitochondria and neurodegenerative diseases. With advances in Electron Microscopy techniques, it has become possible to visualize the boundary and internal membrane structures of mitocho
10.1073/pnas.0701519104	Network structure of cerebral cortex shapes functional connectivity on multiple time scales	Proceedings of the National Academy of S	Neuronal dynamics unfolding within the cerebral cortex exhibit complex spatial and temporal patterns even in the absence of external input. Here we use a computational approach in an attempt to relate these features of spontaneous cortical dynamics to the unde
10.3390/genes12040592	Neuromesodermal Lineage Contribution to CNS Development in Invertebrate and Vertebrate Chordates	Genes	Ascidians are invertebrate chordates and the closest living relative to vertebrates. In ascidian embryos a large part of the central nervous system arises from cells associated with mesoderm rather than ectoderm lineages. This seems at odds with the traditiona
10.1016/j.ymeth.2015.06.002	Visualizing Viral Protein Structures in Cells Using Genetic Probes for Correlated Light and Electron Microscopy	Methods	Structural studies of viral proteins most often use high-resolution techniques such as X-ray crystallography, nuclear magnetic resonance, single particle negative stain, or cryo-electron microscopy (EM) to reveal atomic interactions of soluble, homogeneous vir
10.1038/s41598-018-22077-3	Associative properties of structural plasticity based on firing rate homeostasis in recurrent neuronal networks	Scientific Reports	Correlation-based Hebbian plasticity is thought to shape neuronal connectivity during development and learning, whereas homeostatic plasticity would stabilize network activity. Here we investigate another, new aspect of this dichotomy: Can Hebbian associative 
10.1016/j.jsb.2011.12.014	X-ray mosaic nanotomography of large microorganisms.	Journal of Structural Biology	Full-field X-ray microscopy is a valuable tool for 3D observation of biological systems. In the soft X-ray domain organelles can be visualized in individual cells while hard X-ray microscopes excel in imaging of larger complex biological tissue. The field of v
10.1038/s41592-018-0144-6	Transparent Danionella translucida as a genetically tractable vertebrate brain model	Nature Methods	Understanding how distributed neuronal circuits integrate sensory information and generate behavior is a central goal of neuroscience. However, it has been difficult to study neuronal networks at single-cell resolution across the entire adult brain in vertebra
10.1101/055533	Living Neural Networks: Dynamic Network Analysis of Developing Neural Progenitor Cells	bioRxiv	The architecture of the mammalian brain has been characterized through decades of innovation in the field of network neuroscience. However, the assembly of the brain from progenitor cells is an immensely complex process, and a quantitative understanding of how
10.1523/jneurosci.4695-08.2008	SynGAP regulates steady state and activity-dependent phosphorylation of cofilin	Journal of Neuroscience	SynGAP, a prominent Ras/Rap GTPase-activating protein in the postsynaptic density, regulates the timing of spine formation and trafficking of glutamate receptors in cultured neurons. However, the molecular mechanisms by which it does this are unknown. Here, we
10.1002/9781119086420.ch1	It's a Small, Small World	Correlative Imaging	Light microscopy (LM) is arguably the oldest technology still used in scientific research today. In the eighteenth and nineteenth centuries, microscopes became progressively more powerful, lens design was improved to remove aberrations, and innovations such as
10.1016/0165-3806(88)90120-4	Time course of stratification of the dendritic fields of ganglion cells in the retina of the cat.	Brain research. Developmental brain rese	The inner plexiform layer (IPL) of the retina has been shown by previous workers to comprise a number of sublayers (sublaminae or strata), each containing a distinct component of its circuitry. Using horseradish peroxidase applied to cultured whole retinas, we
10.1016/j.media.2023.102920	Segmentation in large-scale cellular electron microscopy with deep learning: A literature survey	Medical Image Anal.	Electron microscopy (EM) enables high-resolution imaging of tissues and cells based on 2D and 3D imaging techniques. Due to the laborious and time-consuming nature of manual segmentation of large-scale EM datasets, automated segmentation approaches are crucial
10.1093/mam/ozaf047	Three-Dimensional Reconstruction of Serial Block-Face Scanning Electron Microscopy Using Semantic Segmentation based on Semi-Supervised Deep Learning.	Microscopy and Microanalysis	Serial block-face scanning electron microscopy (SBF-SEM) is employed to achieve high-resolution volume reconstructions and detailed ultrastructural analyses of complex organelles. The performance of SBF-SEM is evaluated according to the accuracy of segmentatio
10.1007/s00795-018-0194-y	Methods for array tomography with correlative light and electron microscopy	Medical Molecular Morphology	The three-dimensional ultra-structure is the comprehensive structure that cannot be observed from a two-dimensional electron micrograph. Array tomography is one method for three-dimensional electron microscopy. In this method, to obtain consecutive cross secti
10.1101/2020.12.29.424583	A unified theory for the computational and mechanistic origins of grid cells	bioRxiv	The discovery of entorhinal grid cells has generated considerable interest in how and why hexagonal firing fields might mechanistically emerge in a generic manner from neural circuits, and what their computational significance might be. Here we forge an intima
10.7554/elife.99005	Sensorimotor delays constrain robust locomotion in a 3D kinematic model of fly walking	eLife	Walking animals must maintain stability in the presence of external perturbations, despite significant temporal delays in neural signaling and muscle actuation. Here, we develop a 3D kinematic model with a layered control architecture to investigate how sensor
10.1096/fj.13-237537	Photoreceptor phagocytosis is mediated by phosphoinositide signaling	The FASEB Journal	Circadian oscillations in peripheral tissues, such as the retinal compartment of the eye, are critical to anticipating changing metabolic demands. Circadian shedding of retinal photoreceptor cell discs with subsequent phagocytosis by the neighboring retinal pi
10.1101/2021.06.14.448271	MorphVAE: Generating Neural Morphologies from 3D-Walks using a Variational Autoencoder with Spherical Latent Space	bioRxiv	For the past century, the anatomy of a neuron has been considered one of its defining features: The shape of a neuron’s dendrites and axon fundamentally determines what other neurons it can connect to. These neurites have been described using mathematical tool
10.1016/j.neuron.2025.11.005	Synchrony timescales underlie irregular neocortical spiking	Neuron	SUMMARY Cortical neurons are characterized by their variable spiking patterns. Here, we examine the specific hypothesis that cortical synchrony drives spiking variability in vivo. Using dynamic clamps, we demonstrate that intrinsic neuronal properties do not c
10.1016/j.cell.2020.11.017	Generation of Functional Human 3D Cortico-Motor Assembloids	Cell	SUMMARY Neurons in the cerebral cortex connect through descending pathways to hindbrain and spinal cord to activate muscle and generate movement. Although components of this pathway have been previously generated and studied in vitro, the assembly of this mult
10.1038/s41593-023-01549-4	Single-cell transcriptomics reveals that glial cells integrate homeostatic and circadian processes to drive sleep–wake cycles	bioRxiv	The sleep-wake cycle is determined by circadian and sleep homeostatic processes. However, the molecular impact of these processes and their interaction in different brain cell populations remain unknown. To fill this gap, we profiled the single-cell transcript
10.1007/978-3-030-01421-6_4	A Model for Detection of Angular Velocity of Image Motion Based on the Temporal Tuning of the Drosophila	International Conference on Artificial N	We propose a new bio-plausible model based on the visual systems of Drosophila for estimating angular velocity of image motion in insects’ eyes. The model implements both preferred direction motion enhancement and non-preferred direction motion suppression whi
10.1101/294637	High-throughput mapping of long-range neuronal projection using in situ sequencing	bioRxiv	Understanding neural circuits requires deciphering the interactions of myriad cell types defined by connectivity, spatial organization, gene expression, and other properties. Resolving these cell types requires both single neuron resolution and high throughput
10.1016/j.jbc.2022.101866	Understanding the physical basis of memory: Molecular mechanisms of the engram	Journal of Biological Chemistry	Memory, defined as the storage and use of learned information in the brain, is necessary to modulate behavior and critical for animals to adapt to their environments and survive. Despite being a cornerstone of brain function, questions surrounding the molecula
10.1038/s42003-019-0589-x	Bright split red fluorescent proteins for the visualization of endogenous proteins and synapses	Communications Biology	Self-associating split fluorescent proteins (FPs) are split FPs whose two fragments spontaneously associate to form a functional FP. They have been widely used for labeling proteins, scaffolding protein assembly and detecting cell-cell contacts. Recently devel
10.7554/elife.20762	Frazzled promotes growth cone attachment at the source of a Netrin gradient in the Drosophila visual system	eLife	Axon guidance is proposed to act through a combination of long- and short-range attractive and repulsive cues. The ligand-receptor pair, Netrin (Net) and Frazzled (Fra) (DCC, Deleted in Colorectal Cancer, in vertebrates), is recognized as the prototypical effe
10.1007/978-3-662-03733-1	Cortex: Statistics and Geometry of Neuronal Connectivity		
10.1002/dneu.22408	Gap junctions in C. elegans: Their roles in behavior and development	Developmental Neurobiology	The nematode Caenorhabditis elegans utilizes gap junctions in different fashions in virtually all of its cells. This model animal has a surprisingly large number of innexin genes within its genome, and many nematode cell types can express multiple innexins at 
10.1371/journal.pcbi.1005984	Self-crowding of AMPA receptors in the excitatory postsynaptic density can effectuate anomalous receptor sub-diffusion	PLoS Comput. Biol.	AMPA receptors (AMPARs) and their associations with auxiliary transmembrane proteins are bulky structures with large steric-exclusion volumes. Hence, self-crowding of AMPARs, depending on the local density, may affect their lateral diffusion in the postsynapti
10.1038/s41598-021-83759-z	On the structural connectivity of large-scale models of brain networks at cellular level	Scientific Reports	The brain’s structural connectivity plays a fundamental role in determining how neuron networks generate, process, and transfer information within and between brain regions. The underlying mechanisms are extremely difficult to study experimentally and, in many
10.1111/jns.70019	New Approaches Based on Serial‐Block Face Electron Microscopy to Investigate the Peripheral Nervous System	Journal of the peripheral nervous system	Serial block face scanning electron microscopy (SBF‐SEM) enables automated 3D imaging of specimens with ultrastructural resolution. However, its application is often restricted due to the complex and labor‐intensive nature of the processes involved. This study
10.1109/tnnls.2024.3443413	Deep Graph Reinforcement Learning for Solving Multicut Problem	IEEE Transactions on Neural Networks and	The multicut problem, also known as correlation clustering, is a classic combinatorial optimization problem that aims to optimize graph partitioning given only node (dis)similarities on edges. It serves as an elegant generalization for several graph partitioni
10.1016/j.tins.2024.01.003	The emergence of multiscale connectomics-based approaches in stroke recovery.	Trends in Neurosciences	Stroke is a leading cause of adult disability. Understanding stroke damage and recovery requires deciphering changes in complex brain networks across different spatiotemporal scales. While recent developments in brain readout technologies and progress in compl
10.1016/j.plrev.2020.05.004	The growth of cognition: Free energy minimization and the embryogenesis of cortical computation.	Physics of Life Reviews	The assumption that during cortical embryogenesis neurons and synaptic connections are selected to form an ensemble maximising synchronous oscillation explains mesoscopic cortical development, and a mechanism for cortical information processing is implied by c
10.1038/s41377-022-00731-w	Chip-based multimodal super-resolution microscopy for histological investigations of cryopreserved tissue sections	Light: Science & Applications	Histology involves the observation of structural features in tissues using a microscope. While diffraction-limited optical microscopes are commonly used in histological investigations, their resolving capabilities are insufficient to visualize details at subce
10.1557/mrs.2014.52	Recent advances in focused ion beam technology and applications	MRS bulletin	Abstract
